Industry,Company Name,HQ Country,Website,Employee Count,Revenue Estimate,Founded,Company Size,Specialization Tags,Status
Generic Drugs,Endo International,Ireland,https://www.endo.com,"3,000+","$3B+",1920,Large Enterprise,"Generics, Branded Pharma, Sterile Injectables",Verified
Generic Drugs,Aurobindo Pharma,India,https://www.aurobindo.com,"24,000+","$3B+",1986,Large Enterprise,"Generics, API, ARV",Verified
Generic Drugs,Zydus Lifesciences,India,https://www.zyduslife.com,"25,000+","$2B+",1952,Large Enterprise,"Generics, API, Vaccines",Verified
Generic Drugs,Amneal Pharmaceuticals,USA,https://www.amneal.com,"6,000+","$2B+",2002,Large Enterprise,"Generics, Specialty Pharma",Verified
Generic Drugs,Lannett Company,USA,https://www.lannett.com,"1,000+","$500M+",1942,Medium Enterprise,"Generic Pharmaceuticals",Verified
Generic Drugs,Alvogen,Iceland,https://www.alvogen.com,"3,000+","$1B+",2009,Large Enterprise,"Generics, Specialty Pharma",Verified
Generic Drugs,Strides Pharma Science,India,https://www.strides.com,"5,000+","$300M+",1990,Large Enterprise,"Soft Gelatin, Generics, Regulated Markets",Verified
Generic Drugs,Acella Pharmaceuticals,USA,https://www.acellapharma.com,"500+","$200M+",2005,Medium Enterprise,"Hormones, Dermatology, Compounding",Verified
Generic Drugs,Amphastar Pharmaceuticals,USA,https://amphastar.com,"1,400+","$500M+",1996,Medium Enterprise,"Injectables, Nasal Sprays, API",Verified
Generic Drugs,Edenbridge Pharmaceuticals,USA,https://edenbridgepharma.com,"100+","$50M+",2004,Small Enterprise,"Generic Pharmaceuticals, CNS",Verified
Generic Drugs,Aphena Pharma Solutions,USA,https://aphenapharma.com,"500+","$100M+",2004,Medium Enterprise,"Pharma Packaging, Contract Manufacturing",Verified
Medical Imaging,Siemens Healthineers,Germany,https://www.siemens-healthineers.com,"66,000+","$23B+",1896,Large Enterprise,"MRI, CT, Angiography, Laboratory Diagnostics",Verified
Medical Imaging,GE Healthcare,USA,https://www.gehealthcare.com,"48,000+","$18B+",1994,Large Enterprise,"Ultrasound, MRI, Patient Monitoring",Verified
Medical Imaging,Philips Healthcare,Netherlands,https://www.philips.com/healthcare,"37,000+","$14B+",1891,Large Enterprise,"Diagnostic Imaging, Image-Guided Therapy",Verified
Medical Imaging,Canon Medical Systems,Japan,https://global.medical.canon,"7,000+","$4B+",1930,Large Enterprise,"CT, X-Ray, Ultrasound, MRI",Verified
Medical Imaging,Hologic,USA,https://www.hologic.com,"6,500+","$5B+",1985,Large Enterprise,"Women's Health, Breast Imaging, Diagnostics",Verified
Medical Imaging,Fujifilm Healthcare,Japan,https://www.fujifilm.com/healthcare,"40,000+","$22B+",1934,Large Enterprise,"Endoscopy, X-Ray, PACS, AI",Verified
Medical Imaging,Shimadzu Corporation,Japan,https://www.shimadzu.com,"13,000+","$4B+",1875,Large Enterprise,"X-Ray, Analytical Instruments",Verified
Medical Imaging,Agfa-Gevaert,Belgium,https://www.agfa.com/healthcare,"5,000+","$1.5B+",1867,Large Enterprise,"Radiology, IT Solutions, Film",Verified
Medical Imaging,Mindray Medical,China,https://www.mindray.com,"14,000+","$4B+",1991,Large Enterprise,"Patient Monitoring, Ultrasound, Anesthesia",Verified
Medical Imaging,Esperion Imaging,USA,https://www.esperion.com,"200+","$50M+",2008,Small Enterprise,"Cardiovascular Imaging Agents",Verified
Medical Imaging,Bruker Corporation,USA,https://www.bruker.com,"7,500+","$2.5B+",1960,Large Enterprise,"Preclinical Imaging, Mass Spectrometry",Verified
Medical Imaging,Analogic Corporation,USA,https://www.analogic.com,"900+","$200M+",1967,Medium Enterprise,"CT, Ultrasound, Security Imaging",Verified
Medical Imaging,ContextVision,Sweden,https://www.contextvision.com,"50+","$10M+",1983,Small Enterprise,"Medical Image Enhancement, AI",Verified
Medical Imaging,Varex Imaging,USA,https://www.vareximaging.com,"2,200+","$800M+",2017,Large Enterprise,"X-Ray Tubes, Digital Detectors",Verified
Medical Imaging,AEcceleration,USA,https://www.aecceleration.com,"100+","$25M+",2015,Small Enterprise,"Radiology Workflow, AI",Verified
Medical Imaging,Medtronic Imaging,USA,https://www.medtronic.com,"95,000+","$32B+",1949,Conglomerate,"Surgical Navigation, Image-Guided Therapy",Verified
Medical Imaging,United Imaging Healthcare,China,https://www.united-imaging.com,"8,000+","$2B+",2011,Large Enterprise,"PET-CT, MRI, CT, X-Ray",Verified
Medical Imaging,NeuroLogica (Samsung),South Korea,https://www.neurologica.com,"300+","$100M+",2004,Medium Enterprise,"Portable CT, Medical Imaging",Verified
Medical Imaging,Neusoft Medical,China,https://www.neusoftmedical.com,"5,000+","$1B+",1998,Large Enterprise,"CT, MRI, X-Ray, PACS",Verified
Telehealth,Teladoc Health,USA,https://www.teladochealth.com,"5,400+","$2B+",2002,Large Enterprise,"Virtual Care, Chronic Condition Management",Verified
Telehealth,Amwell,USA,https://business.amwell.com,"600+","$250M+",2006,Large Enterprise,"Telehealth Platform, Acute & Chronic Care",Verified
Telehealth,MDLive,USA,https://www.mdlive.com,"500+","$200M+",2009,Medium Enterprise,"Virtual Visits, Behavioral Health, Dermatology",Verified
Telehealth,Doctor on Demand,USA,https://www.doctorondemand.com,"300+","$150M+",2012,Medium Enterprise,"Urgent Care, Mental Health, Chronic Care",Verified
Telehealth,American Well,USA,https://www.americanwell.com,"600+","$250M+",2006,Large Enterprise,"Telehealth Infrastructure, Platform",Verified
Telehealth,Livongo (Teladoc),USA,https://www.livongo.com,"600+","$350M+",2008,Large Enterprise,"Chronic Condition Management, Diabetes",Verified
Telehealth,PlushCare,USA,https://plushcare.com,"200+","$100M+",2014,Medium Enterprise,"Primary Care, Mental Health, Prescriptions",Verified
Telehealth,K Health,USA,https://khealth.com,"300+","$100M+",2016,Medium Enterprise,"AI-Powered Triage, Primary Care",Verified
Telehealth,98point6,USA,https://www.98point6.com,"200+","$50M+",2015,Medium Enterprise,"Text-Based Care, AI, Clinical Support",Verified
Telehealth,Babylon Health,UK,https://www.babylonhealth.com,"1,000+","$200M+",2013,Large Enterprise,"AI-Driven Triage, Virtual Consultations",Verified
Telehealth,MeMD,USA,https://www.memd.com,"150+","$50M+",2010,Small Enterprise,"Urgent Care, Behavioral Health",Verified
Telehealth,HealthTap,USA,https://www.healthtap.com,"100+","$50M+",2010,Small Enterprise,"Virtual Consults, Health Records, AI",Verified
Telehealth,Maple,Canada,https://www.getmaple.ca,"100+","$30M+",2014,Small Enterprise,"Virtual Care, Specialist Network",Verified
Telehealth,CirrusMD,USA,https://www.cirrusmd.com,"100+","$20M+",2012,Small Enterprise,"Text-Video Chat, Urgent Care",Verified
Telehealth,Medici,USA,https://medici.md,"50+","$15M+",2016,Small Enterprise,"Secure Messaging, Teleconsultations",Verified
Telehealth,Synzi,USA,https://www.synzi.com,"50+","$10M+",2015,Small Enterprise,"Virtual Care Platform, Remote Patient Monitoring",Verified
Telehealth,Bluestream Health,USA,https://www.bluestreamhealth.com,"50+","$10M+",2014,Small Enterprise,"API-Based Virtual Care Platform",Verified
Surgical Instruments,Medtronic,Ireland,https://www.medtronic.com,"95,000+","$32B+",1949,Conglomerate,"Medical Devices, Surgical Robotics, Cardiology",Verified
Surgical Instruments,Johnson & Johnson,USA,https://www.jnj.com,"134,000+","$95B+",1886,Conglomerate,"Medical Devices, Consumer Health, Pharmaceuticals",Verified
Surgical Instruments,Stryker Corporation,USA,https://www.stryker.com,"46,000+","$18B+",1941,Large Enterprise,"Orthopedics, Neurotech, Spine, Surgical Equipment",Verified
Surgical Instruments,Becton Dickinson,USA,https://www.bd.com,"75,000+","$20B+",1897,Large Enterprise,"Medical Technology, Infection Prevention, Diagnostics",Verified
Surgical Instruments,B. Braun Melsungen,Germany,https://www.bbraun.com,"66,000+","$9B+",1839,Large Enterprise,"Hospital Equipment, Infusion Therapy, Dialysis",Verified
Surgical Instruments,Smith & Nephew,UK,https://www.smith-nephew.com,"18,000+","$5B+",1856,Large Enterprise,"Orthopedics, Sports Medicine, Advanced Wound Management",Verified
Surgical Instruments,Zimmer Biomet,USA,https://www.zimmerbiomet.com,"18,000+","$7B+",1927,Large Enterprise,"Musculoskeletal Healthcare, Joint Reconstruction",Verified
Surgical Instruments,Conmed Corporation,USA,https://www.conmed.com,"4,000+","$1B+",1970,Large Enterprise,"Orthopedic Surgery, General Surgery, Electrosurgery",Verified
Surgical Instruments,Intuitive Surgical,USA,https://www.intuitive.com,"11,000+","$6B+",1995,Large Enterprise,"Robotic-Assisted Surgery, da Vinci System",Verified
Surgical Instruments,Olympus Corporation,Japan,https://www.olympus-global.com,"31,000+","$8B+",1919,Large Enterprise,"Endoscopy, Minimally Invasive Surgery",Verified
Surgical Instruments,Karl Storz,Germany,https://www.karlstorz.com,"8,000+","$2B+",1945,Large Enterprise,"Endoscopy, Imaging Systems",Verified
Surgical Instruments,Richard Wolf GmbH,Germany,https://www.richard-wolf.com,"1,400+","$300M+",1947,Medium Enterprise,"Endoscopy, Urology, Laparoscopy",Verified
Surgical Instruments,Microline Surgical,USA,https://www.microline.com,"200+","$50M+",1985,Small Enterprise,"Laparoscopic Instruments, Electrosurgery",Verified
Surgical Instruments,Scanlan International,USA,https://www.scanlaninternational.com,"100+","$25M+",1962,Small Enterprise,"Surgical Instruments, Cardiovascular",Verified
Surgical Instruments,Sklar Surgical Instruments,USA,https://www.sklarcorp.com,"300+","$100M+",1892,Medium Enterprise,"Surgical Instruments, Stainless Steel",Verified
Surgical Instruments,Lawton GmbH & Co. KG,Germany,https://www.lawton.de,"200+","$50M+",1905,Small Enterprise,"ENT Instruments, Surgery",Verified
Surgical Instruments,Geister Medizintechnik,Germany,https://www.geister.com,"100+","$25M+",1945,Small Enterprise,"Surgical Instruments, Ophthalmology",Verified
Surgical Instruments,ASSI Surgical Instruments,USA,https://www.assisurgical.com,"200+","$50M+",1900,Small Enterprise,"Precision Surgical Instruments",Verified
Surgical Instruments,Integra LifeSciences,USA,https://www.integralife.com,"4,000+","$1.5B+",1989,Large Enterprise,"Neurosurgery, Orthopedics, Regenerative Medicine",Verified
Health Insurance,UnitedHealth Group,USA,https://www.unitedhealthgroup.com,"350,000+","$324B+",1977,Conglomerate,"Health Benefits, Optum Health Services",Verified
Health Insurance,Anthem,USA,https://www.anthem.com,"85,000+","$156B+",1944,Large Enterprise,"Health Insurance, Managed Care",Verified
Health Insurance,Aetna (CVS Health),USA,https://www.aetna.com,"50,000+","$90B+",1853,Large Enterprise,"Health Insurance, Pharmacy Benefits",Verified
Health Insurance,Cigna,USA,https://www.cigna.com,"74,000+","$174B+",1792,Large Enterprise,"Global Health Services, Insurance",Verified
Health Insurance,Humana,USA,https://www.humana.com,"67,000+","$93B+",1961,Large Enterprise,"Health Insurance, Medicare Advantage",Verified
Health Insurance,Kaiser Permanente,USA,https://healthy.kaiserpermanente.org,"216,000+","$95B+",1945,Integrated System,"Integrated Care, Health Plan, Hospitals",Verified
Health Insurance,Molina Healthcare,USA,https://www.molinahealthcare.com,"22,000+","$31B+",1980,Large Enterprise,"Medicaid, Medicare, Marketplace Plans",Verified
Health Insurance,Centene Corporation,USA,https://www.centene.com,"74,000+","$146B+",1984,Large Enterprise,"Managed Care, Government Programs",Verified
Health Insurance,Blue Cross Blue Shield,USA,https://www.bcbs.com,"(Federation)","N/A",1929,Association,"Federation of Independent Health Insurers",Verified
Health Insurance,Allianz Care,Germany,https://www.allianzcare.com,"(Part of Allianz)","(Part of Allianz)",1890,Conglomerate,"International Health Insurance",Verified
Health Insurance,AXA Global Healthcare,France,https://www.axa.com,"(Part of AXA)","(Part of AXA)",1816,Conglomerate,"Global Health Insurance, Expatriate Cover",Verified
Health Insurance,Bupa Global,UK,https://www.bupa.com,"85,000+","$18B+",1947,Large Enterprise,"International Private Medical Insurance",Verified
Health Insurance,Cigna Global,USA,https://www.cignaglobal.com,"(Part of Cigna)","(Part of Cigna)",1792,Large Enterprise,"Expatriate Health Insurance, Global Plans",Verified
Health Insurance,Now Health International,Hong Kong,https://www.now-health.com,"200+","$100M+",2009,Medium Enterprise,"International Health Insurance",Verified
Health Insurance,Aetna International,USA,https://www.aetnainternational.com,"(Part of Aetna)","(Part of Aetna)",1853,Large Enterprise,"Expatriate, Travel, Local Health Plans",Verified
Health Insurance,GeoBlue,USA,https://www.geobluetravelinsurance.com,"(Part of Bupa)","(Part of Bupa)",1997,Large Enterprise,"Travel Medical Insurance, Expatriate Plans",Verified
Health Insurance,IMG,USA,https://www.imglobal.com,"500+","$500M+",1990,Medium Enterprise,"International Health, Travel Insurance",Verified
Health Insurance,William Russell,UK,https://www.william-russell.com,"200+","$100M+",1990,Medium Enterprise,"Expatriate Health Insurance, Life Insurance",Verified
Clinical Research,IQVIA,USA,https://www.iqvia.com,"82,000+","$15B+",1982,Large Enterprise,"CRO, Real-World Evidence, Data Analytics",Verified
Clinical Research,Parexel,USA,https://www.parexel.com,"20,000+","$3B+",1982,Large Enterprise,"CRO, Clinical Trials, Regulatory Services",Verified
Clinical Research,PRA Health Sciences,USA,https://www.prahs.com,"29,000+","$4B+",1976,Large Enterprise,"CRO, Data Management, Biostatistics",Verified
Clinical Research,Syneos Health,USA,https://www.syneoshealth.com,"28,000+","$5B+",2018,Large Enterprise,"CRO, Biopharmaceutical Solutions",Verified
Clinical Research,ICON plc,Ireland,https://www.iconplc.com,"41,000+","$8B+",1990,Large Enterprise,"CRO, Clinical Research, Commercialization",Verified
Clinical Research,PPD (Thermo Fisher),USA,https://www.ppd.com,"30,000+","$7B+",1985,Large Enterprise,"CRO, Clinical Development, Laboratory Services",Verified
Clinical Research,Charles River Laboratories,USA,https://www.criver.com,"22,000+","$4B+",1947,Large Enterprise,"Research Models, Safety Assessment, CRO",Verified
Clinical Research,Medpace,USA,https://www.medpace.com,"5,000+","$1.5B+",1992,Large Enterprise,"CRO, Full-Service Clinical Development",Verified
Clinical Research,Wuxi AppTec,China,https://www.wuxiapptec.com,"35,000+","$5B+",2000,Large Enterprise,"R&D, Manufacturing, CRO",Verified
Clinical Research,LabCorp Drug Development,USA,https://drugdevelopment.labcorp.com,"(Part of LabCorp)","(Part of LabCorp)",1971,Large Enterprise,"Central Lab, CRO, Drug Development",Verified
Clinical Research,Pharmaceutical Product Development,USA,https://www.ppdi.com,"(Part of PPD)","(Part of PPD)",1985,Large Enterprise,"CRO, Clinical Trials",Verified
Clinical Research,Fortrea,USA,https://www.fortrea.com,"19,000+","$3B+",2023,Large Enterprise,"CRO, Clinical Development, Patient Access",Verified
Clinical Research,CMIC Group,Japan,https://www.cmicgroup.com,"5,000+","$1B+",1996,Large Enterprise,"CRO, SMO, Data Management",Verified
Clinical Research,Clintec,UK,https://www.clintec.com,"300+","$50M+",1995,Medium Enterprise,"CRO, Niche Clinical Trials",Verified
Clinical Research,Covance (LabCorp),USA,https://www.covance.com,"(Part of LabCorp)","(Part of LabCorp)",1997,Large Enterprise,"CRO, Central Laboratory",Verified
Clinical Research,Pharm-Olam,USA,https://www.pharm-olam.com,"1,000+","$200M+",1994,Medium Enterprise,"CRO, Oncology, Rare Disease",Verified
Clinical Research,KCAS Bioanalytical Services,USA,https://www.kcasbio.com,"200+","$50M+",1981,Small Enterprise,"Bioanalytical Laboratory, Biomarkers",Verified
Clinical Research,Allucent,USA,https://allucent.com,"500+","$100M+",2007,Medium Enterprise,"CRO, Niche & Mid-Size Biopharma",Verified
Hospital Management,HCA Healthcare,USA,https://hcahealthcare.com,"283,000+","$60B+",1968,Conglomerate,"Hospitals, Surgery Centers, Emergency Care",Verified
Hospital Management,Universal Health Services,USA,https://www.uhsinc.com,"94,000+","$14B+",1978,Large Enterprise,"Acute Care, Behavioral Health",Verified
Hospital Management,Tenet Healthcare,USA,https://www.tenethealth.com,"115,000+","$20B+",1967,Large Enterprise,"Hospitals, Ambulatory Surgery Centers",Verified
Hospital Management,Community Health Systems,USA,https://www.chs.net,"60,000+","$12B+",1985,Large Enterprise,"Hospitals, Healthcare Services",Verified
Hospital Management,Ramsay Health Care,Australia,https://www.ramsayhealth.com,"77,000+","$12B+",1964,Large Enterprise,"Hospitals, Surgery Centers, Mental Health",Verified
Hospital Management,Fresenius Helios,Germany,https://www.freseniushelios.com,"(Part of Fresenius)","(Part of Fresenius)",1912,Conglomerate,"Hospitals, Outpatient Care",Verified
Hospital Management,Asklepios Kliniken,Germany,https://www.asklepios.com,"57,000+","$7B+",1903,Large Enterprise,"Hospitals, Rehabilitation, Medical Care",Verified
Hospital Management,IHH Healthcare,Malaysia,https://www.ihhhealthcare.com,"55,000+","$4B+",2010,Large Enterprise,"Hospitals, Integrated Healthcare",Verified
Hospital Management,Apollo Hospitals,India,https://www.apollohospitals.com,"70,000+","$2B+",1983,Large Enterprise,"Hospitals, Clinics, Telemedicine",Verified
Hospital Management,Fortis Healthcare,India,https://www.fortishealthcare.com,"23,000+","$1B+",1996,Large Enterprise,"Hospitals, Diagnostics, Primary Care",Verified
Hospital Management,Raffles Medical Group,Singapore,https://www.rafflesmedicalgroup.com,"4,000+","$500M+",1976,Large Enterprise,"Hospitals, Clinics, Healthcare Services",Verified
Hospital Management,Bumrungrad International Hospital,Thailand,https://www.bumrungrad.com,"5,000+","$500M+",1980,Large Enterprise,"International Hospital, Specialized Care",Verified
Hospital Management,Mayo Clinic,USA,https://www.mayoclinic.org,"73,000+","$16B+",1864,Large Enterprise,"Academic Medical Center, Research, Education",Verified
Hospital Management,Cleveland Clinic,USA,https://my.clevelandclinic.org,"77,000+","$13B+",1921,Large Enterprise,"Academic Medical Center, Heart Care, Research",Verified
Hospital Management,Johns Hopkins Medicine,USA,https://www.hopkinsmedicine.org,"48,000+","$10B+",1889,Large Enterprise,"Academic Medical Center, Research, Education",Verified
Hospital Management,Kaiser Permanente,USA,https://healthy.kaiserpermanente.org,"216,000+","$95B+",1945,Integrated System,"Integrated Health Plan & Hospitals",Verified
Hospital Management,Mount Sinai Health System,USA,https://www.mountsinai.org,"43,000+","$8B+",1852,Large Enterprise,"Hospitals, Medical School, Research",Verified
Hospital Management,CommonSpirit Health,USA,https://www.commonspirit.org,"150,000+","$34B+",2019,Large Enterprise,"Non-Profit Hospital System, Community Care",Verified
Diagnostic Labs,Quest Diagnostics,USA,https://www.questdiagnostics.com,"50,000+","$11B+",1967,Large Enterprise,"Clinical Lab Testing, Information Services",Verified
Diagnostic Labs,LabCorp,USA,https://www.labcorp.com,"75,000+","$16B+",1971,Large Enterprise,"Clinical Labs, Drug Development",Verified
Diagnostic Labs,Sonic Healthcare,Australia,https://www.sonichealthcare.com,"40,000+","$7B+",1987,Large Enterprise,"Medical Diagnostics, Pathology, Radiology",Verified
Diagnostic Labs,DiaSorin,Italy,https://www.diasorin.com,"1,600+","$400M+",1967,Medium Enterprise,"Immunodiagnostics, Molecular Diagnostics",Verified
Diagnostic Labs,BioReference Laboratories,USA,https://www.bioreference.com,"(Part of Opko)","(Part of Opko)",1981,Large Enterprise,"Clinical Lab, Genomics, Oncology",Verified
Diagnostic Labs,Eurofins Scientific,Luxembourg,https://www.eurofins.com,"61,000+","$7B+",1987,Large Enterprise,"Bioanalytical Testing, Food, Environment",Verified
Diagnostic Labs,Synlab,Germany,https://www.synlab.com,"25,000+","$3B+",1994,Large Enterprise,"Medical Diagnostics, Laboratory Services",Verified
Diagnostic Labs,Unilabs,Switzerland,https://www.unilabs.com,"9,000+","$1B+",1987,Large Enterprise,"Diagnostic Services, Imaging, Pathology",Verified
Diagnostic Labs,Alere (Abbott),USA,https://www.alere.com,"(Part of Abbott)","(Part of Abbott)",2001,Large Enterprise,"Rapid Diagnostics, Point-of-Care",Verified
Diagnostic Labs,NeoGenomics,USA,https://neogenomics.com,"2,200+","$500M+",2001,Large Enterprise,"Oncology Testing, Genetics, Pathology",Verified
Diagnostic Labs,Myriad Genetics,USA,https://www.myriad.com,"2,500+","$700M+",1991,Large Enterprise,"Genetic Testing, Hereditary Cancer",Verified
Diagnostic Labs,Genomic Health (Exact Sciences),USA,https://www.exactsciences.com,"(Part of Exact Sciences)","(Part of Exact Sciences)",2000,Large Enterprise,"Oncology Diagnostics, Genomic Testing",Verified
Diagnostic Labs,Invitae,USA,https://www.invitae.com,"1,400+","$500M+",2010,Large Enterprise,"Genetic Information, Medical Genetics",Verified
Diagnostic Labs,Natera,USA,https://www.natera.com,"2,500+","$800M+",2004,Large Enterprise,"Cell-Free DNA Testing, Prenatal, Oncology",Verified
Diagnostic Labs,OPKO Health,USA,https://www.opko.com,"5,000+","$1B+",2007,Large Enterprise,"Diagnostics, BioReference Labs, Pharmaceuticals",Verified
Diagnostic Labs,Fulgent Genetics,USA,https://www.fulgentgenetics.com,"500+","$200M+",2011,Medium Enterprise,"Genetic Testing, Next-Generation Sequencing",Verified
Diagnostic Labs,Adaptive Biotechnologies,USA,https://www.adaptivebiotech.com,"900+","$200M+",2009,Medium Enterprise,"Immune Medicine, Sequencing",Verified
Diagnostic Labs,Guardant Health,USA,https://www.guardanthealth.com,"1,400+","$500M+",2012,Large Enterprise,"Liquid Biopsy, Oncology Genomics",Verified
Diagnostic Labs,Veracyte,USA,https://www.veracyte.com,"700+","$300M+",2008,Medium Enterprise,"Genomic Diagnostics, Cytology, Oncology",Verified
Wearable Health Tech,Fitbit (Google),USA,https://www.fitbit.com,"(Part of Google)","(Part of Google)",2007,Large Enterprise,"Activity Trackers, Smartwatches",Verified
Wearable Health Tech,Apple,USA,https://www.apple.com,"164,000+","$383B+",1976,Conglomerate,"Apple Watch, HealthKit, Fitness Tracking",Verified
Wearable Health Tech,Garmin,USA,https://www.garmin.com,"19,000+","$5B+",1989,Large Enterprise,"Fitness Trackers, Smartwatches, GPS",Verified
Wearable Health Tech,Samsung Electronics,South Korea,https://www.samsung.com,"287,000+","$245B+",1938,Conglomerate,"Galaxy Watch, Health Monitoring",Verified
Wearable Health Tech,Withings,France,https://www.withings.com,"200+","$100M+",2008,Medium Enterprise,"Smart Scales, Blood Pressure, Sleep Tracking",Verified
Wearable Health Tech,Oura Health,Finland,https://ouraring.com,"200+","$100M+",2013,Medium Enterprise,"Smart Ring, Sleep, Activity, Readiness",Verified
Wearable Health Tech,Whoop,USA,https://www.whoop.com,"500+","$200M+",2012,Medium Enterprise,"Strap, Recovery, Sleep, Strain, Fitness",Verified
Wearable Health Tech,BioIntelliSense,USA,https://www.biointellisense.com,"100+","$50M+",2018,Small Enterprise,"Medical-Grade Wearables, Continuous Monitoring",Verified
Wearable Health Tech,Philips Healthcare,Netherlands,https://www.philips.com/healthcare,"37,000+","$14B+",1891,Large Enterprise,"Wearable Biosensors, Patient Monitoring",Verified
Wearable Health Tech,Abbott FreeStyle Libre,USA,https://www.freestyle.abbott,"(Part of Abbott)","(Part of Abbott)",1888,Conglomerate,"Continuous Glucose Monitoring",Verified
Wearable Health Tech,Dexcom,USA,https://www.dexcom.com,"8,000+","$3B+",1999,Large Enterprise,"Continuous Glucose Monitoring, Diabetes",Verified
Wearable Health Tech,Medtronic Diabetes,USA,https://www.medtronic.com,"(Part of Medtronic)","(Part of Medtronic)",1949,Conglomerate,"Insulin Pumps, CGM, Diabetes Management",Verified
Wearable Health Tech,Omron Healthcare,Japan,https://www.omronhealthcare.com,"(Part of Omron)","(Part of Omron)",1933,Large Enterprise,"Blood Pressure Monitors, Activity Trackers",Verified
