Industry,Company Name,HQ Country,Website,Employee Count,Revenue Estimate,Founded,Company Size,Specialization Tags,Status
Residential Development,Poly Property,China,https://www.polyproperty.com,"10,000+","$5B+",2005,Large Enterprise,"Residential, Commercial, Property Management",Verified
Residential Development,Country Garden,China,https://www.countrygarden.com.cn,"70,000+","$30B+",1992,Conglomerate,"Township Development, Property Management",Verified
Residential Development,Grupo Lar,Spain,https://www.grupolar.es,"1,500+","$1B+",1954,Large Enterprise,"Residential Promotion, Land Development",Verified
Residential Development,Brookfield Residential,Canada,https://brookfieldresidential.com,"1,000+","$2B+",1950,Large Enterprise,"Master-Planned Communities, North America",Verified
Commercial Property,CBRE Group,USA,https://www.cbre.com,"115,000+","$31B+",1906,Conglomerate,"Property Sales, Leasing, Management, Valuation",Verified
Commercial Property,JLL (Jones Lang LaSalle),UK,https://www.jll.com,"105,000+","$20B+",1783,Conglomerate,"Property Management, Leasing, Capital Markets, Advisory",Verified
Commercial Property,Cushman & Wakefield,USA,https://www.cushmanwakefield.com,"50,000+","$10B+",1917,Conglomerate,"Agency Leasing, Property Management, Valuation",Verified
Commercial Property,Brookfield Asset Management,Canada,https://www.brookfield.com,"200,000+","$95B+",1899,Conglomerate,"Alternative Asset Management, Real Estate, Infrastructure",Verified
Commercial Property,Blackstone Real Estate,USA,https://www.blackstone.com,"4,000+","$10B+ (Real Estate AUM)",1985,Large Enterprise,"Real Estate Private Equity, Credit, Core+",Verified
Commercial Property,Vornado Realty Trust,USA,https://www.vno.com,"4,000+","$2B+",1980,Large Enterprise,"Office, Retail, NYC & Chicago Focus",Verified
Commercial Property,Boston Properties,USA,https://www.bostonproperties.com,"700+","$3B+",1970,Large Enterprise,"Office Properties, Class A, US Gateway Markets",Verified
Commercial Property,Simon Property Group,USA,https://www.simon.com,"4,500+","$5B+",1960,Large Enterprise,"Malls, Premium Outlets, Retail REIT",Verified
Commercial Property,ProLogis,USA,https://www.prologis.com,"2,500+","$8B+",1983,Large Enterprise,"Logistics Real Estate, Warehousing, Distribution",Verified
Commercial Property,Gecina,France,https://www.gecina.fr,"400+","$1B+",1959,Large Enterprise,"Office, Residential, Paris Focus",Verified
Commercial Property,Unibail-Rodamco-Westfield,France,https://www.urw.com,"3,500+","$3B+",1968,Large Enterprise,"Shopping Centers, Flagship Destinations",Verified
Commercial Property,Klepierre,France,https://www.klepierre.com,"1,500+","$1B+",1965,Large Enterprise,"Shopping Centers, European Portfolio",Verified
Commercial Property,Landsec,UK,https://www.landsec.com,"700+","$2B+",1944,Large Enterprise,"Office, Retail, Urban Regeneration",Verified
Commercial Property,Hammerson,UK,https://www.hammerson.com,"400+","$500M+",1942,Large Enterprise,"Retail Parks, Premium Outlets, UK & France",Verified
Commercial Property,Dexus,Australia,https://www.dexus.com,"600+","$1B+",1984,Large Enterprise,"Office, Industrial, Property Management",Verified
Commercial Property,Link REIT,Hong Kong,https://www.linkreit.com,"1,500+","$1B+",2005,Large Enterprise,"Retail, Car Parking Facilities, Hong Kong",Verified
Commercial Property,CapitaLand Investment,Singapore,https://www.capitalandinvest.com,"13,000+","$3B+",2000,Large Enterprise,"Lodging, REITs, Real Estate Investment",Verified
Commercial Property,Mitsubishi Estate,Japan,https://www.mec.co.jp,"4,000+","$8B+",1937,Large Enterprise,"Office, Retail, Urban Development",Verified
Commercial Property,Keppel REIT,Singapore,https://www.kreit.com,"100+","$200M+",2006,Mid-Market,"Office Real Estate, Singapore & Global",Verified
REITs,Realty Income Corp,USA,https://www.realtyincome.com,"400+","$4B+",1969,Large Enterprise,"Net Lease, Retail, Monthly Dividends",Verified
REITs,American Tower Corp,USA,https://www.americantower.com,"6,000+","$11B+",1995,Large Enterprise,"Communications Infrastructure, Cell Towers",Verified
REITs,Crown Castle,USA,https://www.crowncastle.com,"5,000+","$7B+",1994,Large Enterprise,"Cell Towers, Fiber Optic Infrastructure",Verified
REITs,Equinix,USA,https://www.equinix.com,"12,000+","$8B+",1998,Large Enterprise,"Data Centers, Colocation, Interconnection",Verified
REITs,Public Storage,USA,https://www.publicstorage.com,"5,800+","$4B+",1972,Large Enterprise,"Self-Storage, Personal & Business",Verified
REITs,Digital Realty Trust,USA,https://www.digitalrealty.com,"3,200+","$5B+",2004,Large Enterprise,"Data Centers, Colocation, Interconnection",Verified
REITs,AvalonBay Communities,USA,https://www.avalonbay.com,"3,400+","$3B+",1978,Large Enterprise,"Multifamily Apartments, High-Quality Communities",Verified
REITs,Equity Residential,USA,https://www.equityresidential.com,"2,600+","$3B+",1969,Large Enterprise,"Multifamily Apartments, Urban Markets",Verified
REITs,Welltower,USA,https://www.welltower.com,"400+","$7B+",1970,Large Enterprise,"Healthcare, Senior Housing, Post-Acute Care",Verified
REITs,Ventas,USA,https://www.ventasreit.com,"500+","$5B+",1983,Large Enterprise,"Senior Housing, Healthcare, Research",Verified
REITs,Simon Property Group,USA,https://www.simon.com,"4,500+","$5B+",1960,Large Enterprise,"Malls, Premium Outlets, Retail REIT",Verified
REITs,Essex Property Trust,USA,https://www.essex.com,"1,600+","$2B+",1971,Large Enterprise,"Multifamily Apartments, West Coast Focus",Verified
REITs,Invitation Homes,USA,https://www.invitationhomes.com,"1,700+","$2B+",2012,Large Enterprise,"Single-Family Home Rentals, SFR",Verified
REITs,Alexandria Real Estate,USA,https://www.are.com,"700+","$3B+",1994,Large Enterprise,"Life Science Clusters, Office, Labs",Verified
REITs,Sun Communities,USA,https://www.suncommunities.com,"5,000+","$3B+",1975,Large Enterprise,"Manufactured Housing, RV Resorts, Marinas",Verified
REITs,Extra Space Storage,USA,https://www.extraspace.com,"5,500+","$3B+",1977,Large Enterprise,"Self-Storage, Management, REIT",Verified
REITs,W.P. Carey,USA,https://www.wpcarey.com,"400+","$2B+",1973,Large Enterprise,"Net Lease, Industrial, Warehouse, Office",Verified
REITs,STORE Capital,USA,https://www.storecapital.com,"200+","$800M+",2011,Large Enterprise,"Net Lease, Single-Tenant Operational Real Estate",Verified
REITs,National Retail Properties,USA,https://www.nnnreit.com,"100+","$800M+",1984,Large Enterprise,"Net Lease, Convenience Stores, Retail",Verified
Property Management,Greystar Real Estate Partners,USA,https://www.greystar.com,"15,000+","$5B+",1993,Large Enterprise,"Multifamily Property Management, Investment",Verified
Property Management,FirstService Residential,USA,https://www.fsresidential.com,"20,000+","$4B+",2011,Large Enterprise,"Residential Community Management, HOA",Verified
Property Management,Lincoln Property Company,USA,https://www.lpc.com,"10,000+","$3B+",1965,Large Enterprise,"Multifamily, Commercial, Property Management",Verified
Property Management,Cushman & Wakefield,USA,https://www.cushmanwakefield.com,"50,000+","$10B+",1917,Conglomerate,"Property Management, Facility Services",Verified
Property Management,JLL Property Management,UK,https://www.jll.com,"105,000+","$20B+",1783,Conglomerate,"Property & Facility Management, Global",Verified
Property Management,CBRE Property Management,USA,https://www.cbre.com,"115,000+","$31B+",1906,Conglomerate,"Property Management, Global Solutions",Verified
Property Management,Colliers International,Canada,https://www.colliers.com,"17,000+","$4B+",1976,Large Enterprise,"Commercial Real Estate, Investment Services",Verified
Property Management,BGIS,Canada,https://www.bgis.com,"10,000+","$2B+",1993,Large Enterprise,"Facility Management, Outsourcing",Verified
Property Management,ISS Facility Services,Denmark,https://www.issworld.com,"350,000+","$12B+",1901,Conglomerate,"Facility Services, Cleaning, Catering, Security",Verified
Property Management,Sodexo Facilities,France,https://www.sodexo.com,"420,000+","$20B+",1966,Conglomerate,"Facility Management, Food Services",Verified
Property Management,Compass Group,UK,https://www.compass-group.com,"500,000+","$35B+",1941,Conglomerate,"Food Service, Support Services",Verified
Property Management,Aden Group,China,https://www.adenchina.com,"8,000+","$500M+",1997,Large Enterprise,"Integrated Facility Management, China",Verified
Property Management,JLL Hotels & Hospitality,UK,https://www.jll.com,"N/A","N/A",N/A,Large Enterprise,"Hotel Real Estate, Investment, Management",Verified
Property Management,Associa,USA,https://www.associaonline.com,"10,000+","$1B+",1979,Large Enterprise,"Community Association Management, HOA",Verified
Property Management,BuildingLink,USA,https://www.buildinglink.com,"200+","$50M+",1999,Mid-Market,"Residential Property Management Software",Verified
Property Management,RealPage,USA,https://www.realpage.com,"10,000+","$2B+",1998,Large Enterprise,"Property Management Software, Multifamily",Verified
Property Management,Yardi Systems,USA,https://www.yardi.com,"9,000+","$2B+",1984,Large Enterprise,"Property Management, Investment Software",Verified
Property Management,AppFolio,USA,https://www.appfolio.com,"2,000+","$600M+",2006,Large Enterprise,"Property Management Software, SMB",Verified
Property Management,Building Engines,USA,https://www.buildingengines.com,"300+","$50M+",2000,Mid-Market,"Commercial Property Management Software",Verified
Real Estate Tech,Zillow Group,USA,https://www.zillowgroup.com,"5,000+","$2B+",2005,Large Enterprise,"Real Estate Marketplace, iBuying, Mortgages",Verified
Real Estate Tech,Compass,USA,https://www.compass.com,"5,000+","$5B+",2012,Large Enterprise,"Real Estate Brokerage, Technology Platform",Verified
Real Estate Tech,Opendoor,USA,https://www.opendoor.com,"2,000+","$7B+",2014,Large Enterprise,"iBuying, Instant Offers, Home Flipping",Verified
Real Estate Tech,Redfin,USA,https://www.redfin.com,"5,000+","$2B+",2004,Large Enterprise,"Real Estate Brokerage, Online Platform",Verified
Real Estate Tech,Realtor.com,USA,https://www.realtor.com,"1,000+","$600M+",1995,Large Enterprise,"Real Estate Listings, Marketplace",Verified
Real Estate Tech,CoStar Group,USA,https://www.costargroup.com,"6,000+","$2B+",1987,Large Enterprise,"Commercial Real Estate Information, Analytics",Verified
Real Estate Tech,Knock,USA,https://knock.com,"300+","$100M+",2015,Mid-Market,"Home Swap, iBuying Alternative",Verified
Real Estate Tech,Orchard,USA,https://www.orchard.com,"500+","$200M+",2017,Mid-Market,"Home Buying & Selling Platform",Verified
Real Estate Tech,Homelight,USA,https://www.homelight.com,"400+","$100M+",2012,Mid-Market,"Agent Matching, Real Estate Services",Verified
Real Estate Tech,Ribbon,USA,https://www.ribbonhome.com,"300+","$100M+",2017,Mid-Market,"Power Buying, Home Offers",Verified
Real Estate Tech,Real,USA,https://joinreal.com,"100+","$50M+",2019,Small Enterprise,"Real Estate Brokerage, Tech-Enabled",Verified
Real Estate Tech,Loft,Brazil,https://loft.com.br,"2,000+","$500M+",2018,Large Enterprise,"Brazilian Real Estate, Marketplace, Renovation",Verified
Real Estate Tech,PropertyGuru,Singapore,https://www.propertyguru.com.sg,"1,000+","$100M+",2007,Large Enterprise,"Property Listings, Southeast Asia",Verified
Real Estate Tech,REA Group,Australia,https://www.realestate.com.au,"1,500+","$1B+",1995,Large Enterprise,"Property Listings, Australia, Asia",Verified
Real Estate Tech,Square Yards,India,https://www.squareyards.com,"5,000+","$100M+",2014,Large Enterprise,"Real Estate Brokerage, India, MENA",Verified
Real Estate Tech,Houzz,USA,https://www.houzz.com,"2,000+","$500M+",2009,Large Enterprise,"Home Design, Renovation, Marketplace",Verified
Real Estate Tech,Reonomy,USA,https://www.reonomy.com,"200+","$50M+",2013,Mid-Market,"Commercial Real Estate Data, Analytics",Verified
Real Estate Tech,Cherre,USA,https://www.cherre.com,"100+","$30M+",2016,Mid-Market,"Real Estate Data, Intelligence Platform",Verified
Brokerage Services,Coldwell Banker,USA,https://www.coldwellbanker.com,"100,000+ (Agents)","$5B+",1906,Large Enterprise,"Residential Brokerage, Franchise Network",Verified
Brokerage Services,RE/MAX,USA,https://www.remax.com,"140,000+ (Agents)","$3B+",1973,Large Enterprise,"Real Estate Franchise, Global Network",Verified
Brokerage Services,Keller Williams,USA,https://www.kw.com,"180,000+ (Agents)","$4B+",1983,Large Enterprise,"Real Estate Franchise, Agent-Centric",Verified
Brokerage Services,Sotheby's International Realty,USA,https://www.sothebysrealty.com,"25,000+ (Agents)","$200B+ (Sales)",1976,Large Enterprise,"Luxury Real Estate, Global Network",Verified
Brokerage Services,Century 21,USA,https://www.century21.com,"100,000+ (Agents)","$3B+",1971,Large Enterprise,"Real Estate Franchise, Global Brand",Verified
Brokerage Services,Berkshire Hathaway HomeServices,USA,https://www.bhhs.com,"50,000+ (Agents)","$2B+",2013,Large Enterprise,"Real Estate Franchise, Network",Verified
Brokerage Services,Douglas Elliman,USA,https://www.elliman.com,"7,000+ (Agents)","$1B+",1911,Large Enterprise,"Luxury Real Estate, Residential Brokerage",Verified
Brokerage Services,Corcoran Group,USA,https://www.corcoran.com,"2,500+ (Agents)","$500M+",1973,Large Enterprise,"Luxury Real Estate, NYC & Hamptons",Verified
Brokerage Services,Engel & Völkers,Germany,https://www.engelvoelkers.com,"15,000+ (Agents)","$1B+",1977,Large Enterprise,"Luxury Real Estate, Global Network",Verified
Brokerage Services,Savills,UK,https://www.savills.com,"39,000+","$2.5B+",1855,Large Enterprise,"Real Estate Services, Consulting, Property Management",Verified
Brokerage Services,Knight Frank,UK,https://www.knightfrank.com,"20,000+","$800M+",1896,Large Enterprise,"Residential & Commercial Property, Consultancy",Verified
Brokerage Services,Cushman & Wakefield,USA,https://www.cushmanwakefield.com,"50,000+","$10B+",1917,Conglomerate,"Commercial Brokerage, Agency Leasing",Verified
Brokerage Services,JLL Residential,UK,https://www.jll.com,"N/A","N/A",N/A,Large Enterprise,"Residential Brokerage, Leasing, Sales",Verified
Brokerage Services,ERA Real Estate,USA,https://www.era.com,"40,000+ (Agents)","$1B+",1971,Large Enterprise,"Real Estate Franchise, Network",Verified
Brokerage Services,Better Homes and Gardens Real Estate,USA,https://www.bhgre.com,"45,000+ (Agents)","$1B+",2008,Large Enterprise,"Real Estate Franchise, Lifestyle Brand",Verified
Brokerage Services,eXp Realty,USA,https://exprealty.com,"100,000+ (Agents)","$5B+",2009,Large Enterprise,"Cloud-Based Brokerage, Agent-Owned",Verified
Brokerage Services,Homelink Real Estate,China,https://www.homelink.com.cn,"20,000+ (Agents)","$1B+",2001,Large Enterprise,"Real Estate Services, China",Verified
Brokerage Services,LJ Hooker,Australia,https://www.ljhooker.com.au,"7,000+ (Agents)","$500M+",1928,Large Enterprise,"Real Estate Franchise, Australia",Verified
Brokerage Services,Belle Property,Australia,https://www.belleproperty.com,"1,000+ (Agents)","$100M+",2001,Mid-Market,"Real Estate, Australia, Luxury Focus",Verified
Vacation Rentals,Airbnb,USA,https://www.airbnb.com,"6,000+","$10B+",2008,Large Enterprise,"Short-Term Rentals, Experiences, Platform",Verified
Vacation Rentals,VRBO (Expedia Group),USA,https://www.vrbo.com,"N/A","N/A",1995,Large Enterprise,"Vacation Rentals, Whole-Home Properties",Verified
Vacation Rentals,Booking.com,Netherlands,https://www.booking.com,"20,000+","$20B+",1996,Conglomerate,"Online Travel, Hotels, Vacation Rentals",Verified
Vacation Rentals,TripAdvisor Rentals,USA,https://www.tripadvisor.com,"2,000+","$1.5B+",2000,Large Enterprise,"Vacation Rentals, Travel Platform",Verified
Vacation Rentals,HomeToGo,Germany,https://www.hometogo.com,"500+","$100M+",2014,Mid-Market,"Vacation Rental Meta-Search, Platform",Verified
Vacation Rentals,Plum Guide,UK,https://www.plumguide.com,"100+","$20M+",2015,Small Enterprise,"Curated Vacation Homes, Luxury",Verified
Vacation Rentals,Kid & Coe,UK,https://kidandcoe.com,"50+","$10M+",2013,Small Enterprise,"Family-Friendly Vacation Rentals",Verified
Vacation Rentals,Onefinestay (Accor),France,https://www.onefinestay.com,"300+","$100M+",2010,Mid-Market,"Luxury Serviced Homes, Hotel Standards",Verified
Vacation Rentals,Sonder,USA,https://www.sonder.com,"2,000+","$500M+",2014,Large Enterprise,"Tech-Enabled Hospitality, Apartments",Verified
Vacation Rentals,TurnKey Vacation Rentals,USA,https://www.turnkeyvr.com,"500+","$100M+",2013,Mid-Market,"Vacation Rental Management, Hospitality",Verified
Vacation Rentals,Vacasa,USA,https://www.vacasa.com,"7,000+","$1B+",2009,Large Enterprise,"Vacation Rental Management, Full-Service",Verified
Vacation Rentals,Evolve,USA,https://www.evolve.com,"600+","$200M+",2011,Mid-Market,"Vacation Rental Management, Fee-Based",Verified
Vacation Rentals,RedAwning,USA,https://www.redawning.com,"200+","$50M+",2010,Small Enterprise,"Vacation Rental Distribution, Technology",Verified
Vacation Rentals,Hostfully,USA,https://www.hostfully.com,"50+","$10M+",2015,Small Enterprise,"Vacation Rental Management Software",Verified
Vacation Rentals,Guesty,Israel,https://www.guesty.com,"500+","$100M+",2013,Mid-Market,"Vacation Rental Property Management Platform",Verified
Vacation Rentals,Lodgify,Spain,https://www.lodgify.com,"200+","$20M+",2012,Small Enterprise,"Vacation Rental Software, Direct Bookings",Verified
Vacation Rentals,AvantStay,USA,https://www.avantstay.com,"400+","$100M+",2016,Mid-Market,"Luxury Vacation Rentals, Group Travel",Verified
Vacation Rentals,Leavetown,Canada,https://www.leavetown.com,"50+","$10M+",2005,Small Enterprise,"Vacation Rentals, Canada, US",Verified
Vacation Rentals,Interhome,Switzerland,https://www.interhome.com,"500+","$200M+",1965,Mid-Market,"Vacation Rentals, European Portfolio",Verified
Industrial Warehousing,ProLogis,USA,https://www.prologis.com,"2,500+","$8B+",1983,Large Enterprise,"Logistics Real Estate, Warehousing, Distribution",Verified
Industrial Warehousing,Duke Realty,USA,https://www.dukerealty.com,"700+","$1B+",1972,Large Enterprise,"Industrial Warehouses, Bulk Distribution",Verified
Industrial Warehousing,EastGroup Properties,USA,https://www.eastgroup.net,"200+","$600M+",1969,Large Enterprise,"Industrial Properties, Sunbelt US",Verified
Industrial Warehousing,Rexford Industrial Realty,USA,https://www.rexfordindustrial.com,"300+","$700M+",2001,Large Enterprise,"Industrial, Southern California Infill",Verified
Industrial Warehousing,First Industrial Realty Trust,USA,https://www.firstindustrial.com,"300+","$600M+",1994,Large Enterprise,"Industrial Distribution Facilities",Verified
Industrial Warehousing,STAG Industrial,USA,https://www.stagindustrial.com,"200+","$600M+",2011,Large Enterprise,"Single-Tenant Industrial Buildings",Verified
Industrial Warehousing,Terreno Realty Corporation,USA,https://www.terreno.com,"100+","$300M+",2009,Mid-Market,"Industrial, Coastal US Markets",Verified
Industrial Warehousing,Goodman Group,Australia,https://www.goodman.com,"1,500+","$1B+",1989,Large Enterprise,"Industrial Property, Logistics, Partnerships",Verified
Industrial Warehousing,ESR Group,Hong Kong,https://www.esr.com,"2,000+","$1B+",2011,Large Enterprise,"Logistics Real Estate, Asia-Pacific",Verified
Industrial Warehousing,GLP Global,Singapore,https://www.glp.com,"1,500+","$2B+",2009,Large Enterprise,"Logistics Facilities, Data Centers, Renewable",Verified
Industrial Warehousing,Logos Property,Australia,https://www.logosproperty.com,"500+","$200M+",2010,Mid-Market,"Logistics & Industrial Real Estate, Asia-Pacific",Verified
Industrial Warehousing,Mapletree Logistics Trust,Singapore,https://www.mapletreelogisticstrust.com,"100+","$500M+",2005,Mid-Market,"Logistics Real Estate, Asia-Pacific REIT",Verified
Industrial Warehousing,Segro,UK,https://www.segro.com,"400+","$800M+",1920,Large Enterprise,"Warehouses, Industrial, UK & Europe",Verified
Industrial Warehousing,Gazeley (Brookfield),UK,https://www.gazeley.com,"N/A","N/A",1987,Mid-Market,"Logistics Parks, Sustainable Warehouses",Verified
Industrial Warehousing,Tritax Big Box REIT,UK,https://www.tritaxbigbox.co.uk,"100+","$300M+",2013,Mid-Market,"Big Box Logistics, UK REIT",Verified
Industrial Warehousing,Black Creek Industrial REIT,Canada,https://www.blackcreekgroup.com,"N/A","N/A",2009,Mid-Market,"Industrial Real Estate, Canada",Verified
Industrial Warehousing,Summit Industrial REIT,Canada,https://www.summitindustrialreit.com,"100+","$200M+",2011,Mid-Market,"Light Industrial, Canada REIT",Verified
Industrial Warehousing,CapitaLand Ascendas REIT,Singapore,https://www.capitaland.com,"N/A","N/A",2006,Large Enterprise,"Business Space, Industrial REIT",Verified
Sustainable Buildings,Skanska,Sweden,https://www.skanska.com,"30,000+","$15B+",1887,Conglomerate,"Green Construction, Commercial, Infrastructure",Verified
Sustainable Buildings,Lendlease,Australia,https://www.lendlease.com,"8,000+","$7B+",1958,Large Enterprise,"Sustainable Communities, Urban Regeneration",Verified
Sustainable Buildings,Turner Construction,USA,https://www.turnerconstruction.com,"10,000+","$15B+",1902,Large Enterprise,"Commercial Construction, Green Building",Verified
Sustainable Buildings,Webcor Builders,USA,https://www.webcor.com,"2,000+","$3B+",1971,Large Enterprise,"Commercial Construction, Technology",Verified
Sustainable Buildings,Swinerton Builders,USA,https://swinerton.com,"4,000+","$4B+",1888,Large Enterprise,"Commercial, Renewable Energy Construction",Verified
Sustainable Buildings,Clark Construction,USA,https://www.clarkconstruction.com,"4,500+","$5B+",1906,Large Enterprise,"Building, Civil Construction",Verified
Sustainable Buildings,DPR Construction,USA,https://www.dpr.com,"10,000+","$8B+",1990,Large Enterprise,"Technical Construction, Sustainable",Verified
Sustainable Buildings,STO Building Group,USA,https://www.stobuildinggroup.com,"5,000+","$6B+",1908,Large Enterprise,"Commercial Construction, Group Structure",Verified
Sustainable Buildings,Bouygues Construction,France,https://www.bouygues-construction.com,"60,000+","$15B+",1952,Conglomerate,"Construction, Services, Energy",Verified
Sustainable Buildings,Vinci Construction,France,https://www.vinci-construction.com,"115,000+","$25B+",1899,Conglomerate,"Construction, Concessions, Energy",Verified
Sustainable Buildings,Obayashi Corporation,Japan,https://www.obayashi.co.jp,"17,000+","$15B+",1892,Conglomerate,"Construction, Engineering, Civil Engineering",Verified
Sustainable Buildings,Shimizu Corporation,Japan,https://www.shimz.co.jp,"15,000+","$12B+",1804,Conglomerate,"Construction, Engineering, Green Building",Verified
Sustainable Buildings,Skidmore, Owings & Merrill (SOM),USA,https://www.som.com,"1,200+","$300M+",1936,Large Enterprise,"Architecture, Engineering, Urban Planning",Verified
Sustainable Buildings,Gensler,USA,https://www.gensler.com,"6,000+","$1.5B+",1965,Large Enterprise,"Architecture, Design, Planning, Consulting",Verified
Sustainable Buildings,HOK,USA,https://www.hok.com,"1,800+","$500M+",1955,Large Enterprise,"Architecture, Engineering, Planning, Interiors",Verified
Sustainable Buildings,Bjarke Ingels Group (BIG),Denmark,https://big.dk,"600+","$100M+",2005,Large Enterprise,"Architecture, Urbanism, Research",Verified
Sustainable Buildings,Foster + Partners,UK,https://www.fosterandpartners.com,"1,500+","$250M+",1967,Large Enterprise,"Sustainable Design, Urban Planning, Architecture",Verified
Sustainable Buildings,ZGF Architects,USA,https://www.zgf.com,"600+","$100M+",1942,Large Enterprise,"Architecture, Interior Design, Urban Design",Verified
Real Estate Crowdfunding,Fundrise,USA,https://fundrise.com,"200+","$100M+",2010,Mid-Market,"Real Estate Investing, eREITs, eFunds",Verified
Real Estate Crowdfunding,RealtyMogul,USA,https://www.realtymogul.com,"100+","$50M+",2012,Mid-Market,"Commercial Real Estate, REITs, Crowdfunding",Verified
Real Estate Crowdfunding,CrowdStreet,USA,https://www.crowdstreet.com,"200+","$50M+",2013,Mid-Market,"Commercial Real Estate, Online Investing",Verified
Real Estate Crowdfunding,PeerStreet,USA,https://www.peerstreet.com,"100+","$30M+",2013,Mid-Market,"Real Estate Debt, Short-Term Loans",Verified
Real Estate Crowdfunding,RealCrowd,USA,https://www.realcrowd.com,"50+","$20M+",2012,Small Enterprise,"Commercial Real Estate, Direct Investing",Verified
Real Estate Crowdfunding,Property Partner,UK,https://www.propertypartner.co,"50+","$10M+",2014,Small Enterprise,"Property Investment, UK, Fractional",Verified
Real Estate Crowdfunding,Bricklane,UK,https://www.bricklane.com,"30+","$5M+",2015,Small Enterprise,"Residential Property Investment, UK",Verified
Real Estate Crowdfunding,EstateGuru,Estonia,https://estateguru.co,"100+","$10M+",2014,Small Enterprise,"Property Secured Lending, Europe",Verified
Real Estate Crowdfunding,Reinvest24,Estonia,https://www.reinvest24.com,"20+","$5M+",2017,Small Enterprise,"Real Estate Investing, Baltics, Europe",Verified
Real Estate Crowdfunding,Bulkestate,Latvia,https://www.bulkestate.com,"20+","$5M+",2016,Small Enterprise,"Property-Backed Loans, Baltics",Verified
Real Estate Crowdfunding,Housers,Spain,https://www.housers.com,"50+","$10M+",2015,Small Enterprise,"Real Estate Crowdfunding, Europe",Verified
Real Estate Crowdfunding,Property Moose,UK,https://www.propertymoose.co.uk,"10+","$5M+",2014,Small Enterprise,"Property Investment, UK Platform",Verified
Real Estate Crowdfunding,Homegrown,UK,https://www.homegrown.co.uk,"10+","$5M+",2015,Small Enterprise,"Property Investment, UK",Verified
Real Estate Crowdfunding,SmallChange,USA,https://smallchange.com,"20+","$5M+",2016,Small Enterprise,"Real Estate Equity Crowdfunding, Reg A+",Verified
Real Estate Crowdfunding,Citizencapital,France,https://www.citizencapital.fr,"20+","$5M+",2014,Small Enterprise,"Real Estate Crowdfunding, France",Verified
Real Estate Crowdfunding,Crowdestate,Estonia,https://www.crowdestate.com,"30+","$10M+",2014,Small Enterprise,"Real Estate Investing, Baltics, Europe",Verified
Real Estate Crowdfunding,Rendity,Austria,https://www.rendity.com,"20+","$5M+",2015,Small Enterprise,"Real Estate Crowdfunding, Austria, Germany",Verified
Real Estate Crowdfunding,Exporo,Germany,https://www.exporo.de,"100+","$20M+",2014,Mid-Market,"Real Estate Crowdfunding, Germany",Verified
Real Estate Crowdfunding,Home61,USA,https://home61.com,"50+","$10M+",2016,Small Enterprise,"Real Estate Technology, Home Buying",Verified
