Industry,Company Name,HQ Country,Website,Employee Count,Revenue Estimate,Founded,Company Size,Specialization Tags,Status
IT Consulting,Tata Consultancy Services,India,https://www.tcs.com,"606,000+","$29B+",1968,Conglomerate,"IT Services, BPO, Cloud, Consulting",Verified
IT Consulting,Infosys,India,https://www.infosys.com,"336,000+","$18B+",1981,Conglomerate,"IT Services, Digital Transformation, Consulting",Verified
IT Consulting,Wipro,India,https://www.wipro.com,"240,000+","$11B+",1945,Conglomerate,"IT, Consulting, Business Process Services",Verified
IT Consulting,DXC Technology,USA,https://www.dxc.com,"130,000+","$17B+",2017,Large Enterprise,"IT Modernization, Cloud, Security",Verified
IT Consulting,HCL Technologies,India,https://www.hcltech.com,"222,000+","$13B+",1976,Conglomerate,"IT Services, Engineering, R&D, Apps",Verified
IT Consulting,Atos,France,https://atos.net,"95,000+","$12B+",1997,Large Enterprise,"Digital Transformation, Big Data, Cybersecurity",Verified
IT Consulting,NTT DATA,Japan,https://www.nttdata.com,"190,000+","$23B+",1988,Conglomerate,"IT Services, Digital Business Consulting",Verified
IT Consulting,EPAM Systems,USA,https://www.epam.com,"59,000+","$5B+",1993,Large Enterprise,"Digital Platform Engineering, Product Development",Verified
IT Consulting,Publicis Sapient,France,https://www.publicissapient.com,"20,000+","$1.5B+",1990,Large Enterprise,"Digital Business Transformation, Technology",Verified
IT Consulting,LTI (Larsen & Toubro Infotech),India,https://www.lntinfotech.com,"49,000+","$2.3B+",1996,Large Enterprise,"IT Solutions, Digital Services",Verified
IT Consulting,ThoughtWorks,USA,https://www.thoughtworks.com,"10,000+","$1B+",1993,Large Enterprise,"Custom Software, Agile Development, Digital Innovation",Verified
IT Consulting,Globant,Argentina,https://www.globant.com,"27,000+","$1.7B+",2003,Large Enterprise,"Digital Native, Software Innovation",Verified
IT Consulting,Endava,UK,https://www.endava.com,"12,000+","$1B+",2000,Large Enterprise,"Agile Development, Digital Transformation",Verified
IT Consulting,UST,USA,https://www.ust.com,"35,000+","$1.2B+",1999,Large Enterprise,"Digital Transformation, Cybersecurity, Cloud",Verified
IT Consulting,Hexaware Technologies,India,https://www.hexaware.com,"24,000+","$900M+",1990,Large Enterprise,"IT, BPO, Cloud, Automation",Verified
IT Consulting,Persistent Systems,India,https://www.persistent.com,"22,000+","$800M+",1990,Large Enterprise,"Software Product Development, Digital Engineering",Verified
Accounting & Audit,Deloitte,UK,https://www2.deloitte.com,"415,000+","$65B+",1845,Conglomerate,"Audit, Tax, Consulting, Advisory",Verified
Accounting & Audit,PwC,UK,https://www.pwc.com,"364,000+","$53B+",1998,Conglomerate,"Assurance, Tax, Advisory, Consulting",Verified
Accounting & Audit,EY,UK,https://www.ey.com,"395,000+","$49B+",1989,Conglomerate,"Assurance, Tax, Strategy, Transactions, Consulting",Verified
Accounting & Audit,KPMG,Netherlands,https://home.kpmg,"265,000+","$36B+",1987,Conglomerate,"Audit, Tax, Advisory, Consulting",Verified
Accounting & Audit,BDO Global,Belgium,https://www.bdo.global,"111,000+","$12B+",1963,Large Enterprise,"Audit, Tax, Advisory, Public Accounting",Verified
Accounting & Audit,Grant Thornton,UK,https://www.grantthornton.global,"68,000+","$6.6B+",1924,Large Enterprise,"Audit, Tax, Advisory, Public Accounting",Verified
Accounting & Audit,RSM International,UK,https://rsm.global,"57,000+","$7.2B+",1964,Large Enterprise,"Audit, Tax, Consulting, Middle Market",Verified
Accounting & Audit,Mazars,France,https://www.mazars.com,"47,000+","$2.5B+",1940,Large Enterprise,"Audit, Tax, Advisory, Accounting",Verified
Accounting & Audit,Crowe Global,UK,https://www.crowe.com/global,"41,000+","$4.8B+",1942,Large Enterprise,"Audit, Tax, Consulting, Risk",Verified
Accounting & Audit,Baker Tilly International,UK,https://www.bakertilly.global,"41,000+","$4.5B+",1987,Large Enterprise,"Accountancy, Tax, Business Advisory",Verified
Accounting & Audit,Moore Global,UK,https://www.moore-global.com,"34,000+","$3.3B+",1962,Large Enterprise,"Accounting, Audit, Advisory, Global Network",Verified
Accounting & Audit,Nexia International,UK,https://www.nexia.com,"33,000+","$4.2B+",1971,Large Enterprise,"Audit, Accounting, Tax, Advisory",Verified
Accounting & Audit,CLA (CliftonLarsonAllen),USA,https://www.claconnect.com,"8,500+","$1.7B+",2012,Large Enterprise,"CPA, Advisory, Consulting, Wealth",Verified
Accounting & Audit,PKF International,UK,https://www.pkf.org,"22,000+","$3B+",1969,Large Enterprise,"Audit, Accountancy, Business Advisory",Verified
Accounting & Audit,RBZ LLP,USA,https://www.rbz.com,"200+","$50M+",1979,Small Enterprise,"Audit, Tax, Business Advisory",Verified
Accounting & Audit,Plante Moran,USA,https://www.plantemoran.com,"3,500+","$800M+",1924,Large Enterprise,"Public Accounting, Consulting, Wealth Management",Verified
Accounting & Audit,Armanino,USA,https://www.armanino.com,"2,500+","$400M+",1969,Large Enterprise,"Accounting, Consulting, Technology Solutions",Verified
Accounting & Audit,Boulay Group,USA,https://www.boulaygroup.com,"300+","$60M+",1980,Small Enterprise,"CPA, Tax, Business Advisory",Verified
Accounting & Audit,CBIZ,USA,https://www.cbiz.com,"5,000+","$1.2B+",1987,Large Enterprise,"Business Services, Insurance, Wealth",Verified
Accounting & Audit,Marcum LLP,USA,https://www.marcumllp.com,"1,500+","$500M+",1951,Large Enterprise,"Assurance, Tax, Advisory Services",Verified
Legal Services,Kirkland & Ellis,USA,https://www.kirkland.com,"3,500+","$6.5B+",1909,Large Enterprise,"Corporate, Litigation, Restructuring, Private Equity",Verified
Legal Services,Latham & Watkins,USA,https://www.lw.com,"3,200+","$5.5B+",1934,Large Enterprise,"Corporate, Litigation, Finance, Regulatory",Verified
Legal Services,DLA Piper,UK,https://www.dlapiper.com,"4,200+","$3.8B+",2005,Large Enterprise,"Corporate, Litigation, Real Estate, IP",Verified
Legal Services,Baker McKenzie,USA,https://www.bakermckenzie.com,"6,500+","$3.3B+",1949,Large Enterprise,"Corporate, Tax, International Trade",Verified
Legal Services,Skadden Arps,USA,https://www.skadden.com,"1,700+","$2.8B+",1948,Large Enterprise,"M&A, Litigation, Corporate Governance",Verified
Legal Services,Clifford Chance,UK,https://www.cliffordchance.com,"3,500+","$2.5B+",1900,Large Enterprise,"Banking & Finance, Capital Markets, Corporate",Verified
Legal Services,Allen & Overy,UK,https://www.allenovery.com,"2,800+","$2.4B+",1930,Large Enterprise,"Banking, Finance, Corporate, Litigation",Verified
Legal Services,Linklaters,UK,https://www.linklaters.com,"2,900+","$2.3B+",1838,Large Enterprise,"Corporate, Finance, Capital Markets",Verified
Legal Services,Sidley Austin,USA,https://www.sidley.com,"2,200+","$2.7B+",1866,Large Enterprise,"Corporate, Litigation, Financial Services",Verified
Legal Services,White & Case,USA,https://www.whitecase.com,"2,600+","$2.9B+",1901,Large Enterprise,"Cross-Border M&A, International Arbitration",Verified
Legal Services,Hogan Lovells,UK,https://www.hoganlovells.com,"2,800+","$2.5B+",2010,Large Enterprise,"Corporate, Litigation, IP, Regulatory",Verified
Legal Services,Jones Day,USA,https://www.jonesday.com,"2,500+","$2.4B+",1893,Large Enterprise,"Litigation, Corporate, Tax, Labor",Verified
Legal Services,Norton Rose Fulbright,UK,https://www.nortonrosefulbright.com,"3,000+","$2.3B+",1794,Large Enterprise,"Corporate, Litigation, Regulatory, Energy",Verified
Legal Services,Greenberg Traurig,USA,https://www.gtlaw.com,"2,500+","$2B+",1967,Large Enterprise,"Corporate, Real Estate, Litigation, IP",Verified
Legal Services,King & Spalding,USA,https://www.kslaw.com,"1,200+","$1.5B+",1885,Large Enterprise,"Litigation, Healthcare, Corporate, Energy",Verified
Legal Services,Morgan Lewis,USA,https://www.morganlewis.com,"2,200+","$2.6B+",1873,Large Enterprise,"Corporate, Litigation, Labor, IP",Verified
Legal Services,Paul Weiss,USA,https://www.paulweiss.com,"1,100+","$1.6B+",1875,Large Enterprise,"M&A, Litigation, Private Equity",Verified
Legal Services,Ropes & Gray,USA,https://www.ropesgray.com,"1,500+","$2.5B+",1865,Large Enterprise,"Private Equity, Life Sciences, Litigation",Verified
Legal Services,Sullivan & Cromwell,USA,https://www.sullcrom.com,"900+","$1.4B+",1879,Large Enterprise,"M&A, Corporate, Litigation, Financial Institutions",Verified
Legal Services,Quinn Emanuel,USA,https://www.quinnemanuel.com,"900+","$1.5B+",1986,Large Enterprise,"Business Litigation, Trial Law",Verified
Human Resources Consulting,Mercer,USA,https://www.mercer.com,"25,000+","$5B+",1937,Large Enterprise,"HR Consulting, Benefits, Investments, Career",Verified
Human Resources Consulting,Aon Hewitt,UK,https://www.aon.com,"50,000+","$12B+",1913,Large Enterprise,"HR Solutions, Benefits, Risk, Retirement",Verified
Human Resources Consulting,Willis Towers Watson,UK,https://www.wtwco.com,"46,000+","$9B+",1828,Large Enterprise,"HR Consulting, Benefits, Risk, Broking",Verified
Human Resources Consulting,Korn Ferry,USA,https://www.kornferry.com,"9,000+","$2.5B+",1969,Large Enterprise,"Executive Search, Talent Management, Consulting",Verified
Human Resources Consulting,Hay Group,USA,https://www.kornferry.com,"9,000+","$2.5B+ (Parent)",1943,Large Enterprise,"Job Evaluation, Compensation, Talent Management",Verified
Human Resources Consulting,Randstad HR Solutions,Netherlands,https://www.randstad.com,"35,000+","$25B+",1960,Large Enterprise,"Staffing, Recruitment, HR Services",Verified
Human Resources Consulting,ManpowerGroup Solutions,USA,https://www.manpowergroup.com,"28,000+","$21B+",1948,Large Enterprise,"Staffing, Recruitment, Workforce Solutions",Verified
Human Resources Consulting,Robert Half International,USA,https://www.roberthalf.com,"15,500+","$7B+",1948,Large Enterprise,"Staffing, Accounting, Finance, IT",Verified
Human Resources Consulting,Adecco Group,Switzerland,https://www.adeccogroup.com,"35,000+","$25B+",1957,Large Enterprise,"Staffing, Recruitment, HR Solutions",Verified
Human Resources Consulting,Allegis Group,USA,https://www.allegisgroup.com,"15,000+","$12B+",1983,Large Enterprise,"Staffing, Recruitment, Talent Solutions",Verified
Human Resources Consulting,Heidrick & Struggles,USA,https://www.heidrick.com,"2,000+","$900M+",1953,Large Enterprise,"Executive Search, Leadership Consulting",Verified
Human Resources Consulting,Spencer Stuart,USA,https://www.spencerstuart.com,"1,500+","$700M+",1956,Large Enterprise,"Executive Search, Board Advisory",Verified
Human Resources Consulting,Russell Reynolds Associates,USA,https://www.russellreynolds.com,"600+","$600M+",1969,Large Enterprise,"Executive Search, Assessment, Succession",Verified
Human Resources Consulting,Egon Zehnder,Switzerland,https://www.egonzehnder.com,"500+","$600M+",1964,Large Enterprise,"Executive Search, Board Advisory, Leadership",Verified
Human Resources Consulting,BCG BrightHouse,USA,https://www.bcg.com,"N/A","N/A",2001,Mid-Market,"Purpose & Culture Consulting, HR Strategy",Verified
Human Resources Consulting,McKinsey People & Org,USA,https://www.mckinsey.com,"N/A","N/A",N/A,Large Enterprise,"Organization Design, Talent, HR Transformation",Verified
Human Resources Consulting,PwC Saratoga,USA,https://www.pwc.com,"N/A","N/A",1979,Large Enterprise,"HR Benchmarking, Workforce Analytics",Verified
Human Resources Consulting,WTW Talent & Rewards,UK,https://www.wtwco.com,"N/A","N/A",N/A,Large Enterprise,"Compensation, Benefits, Talent Management",Verified
Human Resources Consulting,Gallup Consulting,USA,https://www.gallup.com,"2,000+","$100M+",1935,Large Enterprise,"Employee Engagement, Analytics, Advisory",Verified
Human Resources Consulting,Insperity,USA,https://www.insperity.com,"5,000+","$5B+",1986,Large Enterprise,"HR Outsourcing, PEO, Benefits Administration",Verified
Marketing & Advertising,WPP,UK,https://www.wpp.com,"109,000+","$17B+",1985,Conglomerate,"Advertising, Media, PR, Digital Transformation",Verified
Marketing & Advertising,Omnicom Group,USA,https://www.omnicomgroup.com,"71,000+","$15B+",1986,Conglomerate,"Advertising, Marketing, Corporate Communications",Verified
Marketing & Advertising,Publicis Groupe,France,https://www.publicisgroupe.com,"101,000+","$15B+",1926,Conglomerate,"Digital Transformation, Creative, Media",Verified
Marketing & Advertising,Interpublic Group,USA,https://www.interpublic.com,"54,000+","$11B+",1902,Conglomerate,"Advertising, Digital Marketing, PR",Verified
Marketing & Advertising,Dentsu,Japan,https://www.dentsu.com,"65,000+","$9B+",1901,Conglomerate,"Advertising, Japanese Market, Digital",Verified
Marketing & Advertising,Havas Group,France,https://www.havas.com,"20,000+","$3B+",1835,Large Enterprise,"Creative Advertising, Media, Health",Verified
Marketing & Advertising,Accenture Interactive,Ireland,https://www.accenture.com,"721,000+ (Parent)","$64B+ (Parent)",2009,Conglomerate,"Digital Marketing, Customer Experience",Verified
Marketing & Advertising,Deluxe Media,USA,https://www.deluxe.com,"4,000+","$600M+",1915,Large Enterprise,"Content Localization, Distribution",Verified
Marketing & Advertising,MDC Partners,USA,https://www.mdc-partners.com,"5,000+","$1.5B+",1980,Large Enterprise,"Creative Agencies, Marketing Services",Verified
Marketing & Advertising,S4 Capital,UK,https://www.s4capital.com,"9,000+","$1B+",2018,Large Enterprise,"Digital Advertising, Content, Data & Media",Verified
Marketing & Advertising,BlueFocus Communication Group,China,https://www.bluefocusgroup.com,"8,000+","$6B+",1996,Large Enterprise,"Digital Marketing, PR, Chinese Market",Verified
Marketing & Advertising,Cheil Worldwide,South Korea,https://www.cheil.com,"6,000+","$2B+",1973,Large Enterprise,"Advertising, Samsung Affiliate, Global",Verified
Marketing & Advertising,Hakuhodo DY Holdings,Japan,https://www.hakuhodody.com,"15,000+","$7B+",1895,Large Enterprise,"Advertising, Japanese Market, Research",Verified
Marketing & Advertising,Asatsu-DK,Japan,https://www.adk.jp,"3,000+","$1B+",1956,Large Enterprise,"Advertising, Marketing, Japan",Verified
Marketing & Advertising,CJ ENM,South Korea,https://www.cjenm.com,"5,000+","$5B+",1995,Large Enterprise,"Content, Media, Entertainment, Marketing",Verified
Marketing & Advertising,Innocean Worldwide,South Korea,https://www.innocean.com,"2,500+","$500M+",2005,Large Enterprise,"Advertising, Automotive, Global",Verified
Marketing & Advertising,Stagwell,USA,https://www.stagwellglobal.com,"13,000+","$2.5B+",2015,Large Enterprise,"Digital Transformation, Marketing, Communications",Verified
Marketing & Advertising,VMLY&R,USA,https://www.vmlyr.com,"12,000+","$1.5B+",2018,Large Enterprise,"Brand Experience, Digital Marketing, Commerce",Verified
Marketing & Advertising,R/GA,USA,https://www.rga.com,"1,500+","N/A",1977,Large Enterprise,"Digital Advertising, Innovation Consulting",Verified
Marketing & Advertising,72andSunny,USA,https://www.72andsunny.com,"400+","$100M+",2004,Mid-Market,"Brand Innovation, Creative Advertising",Verified
Engineering Consulting,AECOM,USA,https://www.aecom.com,"51,000+","$13B+",1990,Large Enterprise,"Infrastructure Design, Program Management, Environment",Verified
Engineering Consulting,Jacobs Engineering Group,USA,https://www.jacobs.com,"60,000+","$15B+",1947,Large Enterprise,"Aerospace, Technology, Buildings, Infrastructure",Verified
Engineering Consulting,WSP Global,Canada,https://www.wsp.com,"67,000+","$11B+",1959,Large Enterprise,"Property, Transport, Environment, Energy",Verified
Engineering Consulting,Arcadis,Netherlands,https://www.arcadis.com,"36,000+","$4.5B+",1888,Large Enterprise,"Environment, Infrastructure, Water, Buildings",Verified
Engineering Consulting,Tetra Tech,USA,https://www.tetratech.com,"21,000+","$3.5B+",1966,Large Enterprise,"Water, Environment, Sustainable Infrastructure",Verified
Engineering Consulting,Stantec,Canada,https://www.stantec.com,"26,000+","$5B+",1954,Large Enterprise,"Buildings, Energy, Water, Infrastructure",Verified
Engineering Consulting,Wood Group,UK,https://www.woodplc.com,"35,000+","$5B+",1912,Large Enterprise,"Energy, Environment, Infrastructure, Mining",Verified
Engineering Consulting,SNC-Lavalin,Canada,https://www.snclavalin.com,"30,000+","$7B+",1911,Large Enterprise,"Engineering, Procurement, Construction, PM",Verified
Engineering Consulting,Ramboll Group,Denmark,https://ramboll.com,"17,000+","$2B+",1945,Large Enterprise,"Environment, Health, Energy, Buildings",Verified
Engineering Consulting,Black & Veatch,USA,https://www.bv.com,"10,000+","$3.5B+",1915,Large Enterprise,"Energy, Water, Telecommunications",Verified
Engineering Consulting,Fluor Corporation,USA,https://www.fluor.com,"40,000+","$14B+",1912,Large Enterprise,"EPC, Energy, Infrastructure, Life Sciences",Verified
Engineering Consulting,GHD Group,Australia,https://www.ghd.com,"10,000+","$2B+",1928,Large Enterprise,"Water, Energy, Environment, Property",Verified
Engineering Consulting,EXP,Canada,https://www.exp.com,"3,500+","$500M+",1956,Large Enterprise,"Engineering, Architecture, Consulting",Verified
Engineering Consulting,Mott MacDonald,UK,https://www.mottmac.com,"18,000+","$2.5B+",1902,Large Enterprise,"Built Environment, Transport, Water, Energy",Verified
Engineering Consulting,Kimley-Horn,USA,https://www.kimley-horn.com,"6,000+","$1.5B+",1967,Large Enterprise,"Land Development, Transportation, Environmental",Verified
Engineering Consulting,HDR Inc.,USA,https://www.hdrinc.com,"12,000+","$2.5B+",1917,Large Enterprise,"Architecture, Engineering, Consulting",Verified
Engineering Consulting,KBR,USA,https://www.kbr.com,"29,000+","$6B+",1901,Large Enterprise,"Government Services, Technology, Energy",Verified
Engineering Consulting,AtkinsRéalis,Canada,https://www.atkinsrealis.com,"18,000+","$6B+",1911,Large Enterprise,"Engineering, Design, Project Management",Verified
Engineering Consulting,Sweco,Sweden,https://www.sweco.se,"18,000+","$2.5B+",1958,Large Enterprise,"Architecture, Engineering, Environmental",Verified
Engineering Consulting,Pöyry Group (AFRY),Switzerland,https://afry.com,"19,000+","$2.5B+",1898,Large Enterprise,"Energy, Infrastructure, Industry, Bioeconomy",Verified
Environmental Consulting,ERM Group,UK,https://www.erm.com,"7,000+","$1.5B+",1971,Large Enterprise,"Sustainability, Climate Change, EHS, Transactions",Verified
Environmental Consulting,Ramboll Environ,Denmark,https://ramboll.com,"17,000+","$2B+",1945,Large Enterprise,"Environment, Health, Energy, Buildings",Verified
Environmental Consulting,AECOM Environment,USA,https://www.aecom.com,"51,000+ (Parent)","$13B+ (Parent)",1990,Large Enterprise,"Environmental Planning, Remediation, Compliance",Verified
Environmental Consulting,Tetra Tech ES,USA,https://www.tetratech.com,"21,000+ (Parent)","$3.5B+ (Parent)",1966,Large Enterprise,"Environmental Management, Water, International Dev",Verified
Environmental Consulting,Arcadis Gen,Netherlands,https://www.arcadis.com,"36,000+ (Parent)","$4.5B+ (Parent)",1888,Large Enterprise,"Environmental Remediation, Water Management",Verified
Environmental Consulting,Antea Group,USA,https://us.anteagroup.com,"3,500+","$500M+",1972,Large Enterprise,"EHS, Risk Management, Sustainability",Verified
Environmental Consulting,SLR Consulting,UK,https://www.slrconsulting.com,"2,000+","$300M+",1994,Large Enterprise,"Environmental & Advisory Services",Verified
Environmental Consulting,Golder Associates (WSP),Canada,https://www.wsp.com,"7,000+","$1B+",1960,Large Enterprise,"Geotechnical, Environmental, Social",Verified
Environmental Consulting,RPS Group,UK,https://www.rpsgroup.com,"5,000+","$700M+",1970,Large Enterprise,"Energy, Environment, Infrastructure",Verified
Environmental Consulting,Stantec Environmental,Canada,https://www.stantec.com,"26,000+ (Parent)","$5B+ (Parent)",1954,Large Enterprise,"Environmental Services, Water, Ecology",Verified
Environmental Consulting,WSP Environment,Canada,https://www.wsp.com,"67,000+ (Parent)","$11B+ (Parent)",1959,Large Enterprise,"Environmental Planning, Impact Assessment",Verified
Environmental Consulting,Geosyntec Consultants,USA,https://www.geosyntec.com,"1,200+","$200M+",1983,Large Enterprise,"Geotechnical, Environmental, Water Resources",Verified
Environmental Consulting,Trinity Consultants,USA,https://www.trinityconsultants.com,"600+","$100M+",1974,Mid-Market,"Air Quality, EHS Compliance, Management",Verified
Environmental Consulting,Ramboll Environ,Denmark,https://ramboll.com,"17,000+","$2B+",1945,Large Enterprise,"Environment, Health, Energy, Buildings",Verified
Environmental Consulting,Advisian (Worley),Australia,https://www.advisian.com,"N/A","N/A",2015,Mid-Market,"Energy, Resources, Environmental Advisory",Verified
Environmental Consulting,Cardno (Stantec),Australia,https://www.cardno.com,"N/A","N/A",1945,Large Enterprise,"International Development, Environment, Infrastructure",Verified
Environmental Consulting,CH2M Hill (Jacobs),USA,https://www.jacobs.com,"N/A","N/A",1946,Large Enterprise,"Water, Environment, Transportation, Nuclear",Verified
Environmental Consulting,ENSR (AECOM),USA,https://www.aecom.com,"N/A","N/A",1970,Large Enterprise,"Environmental Remediation, Compliance",Verified
Environmental Consulting,Langan Engineering,USA,https://www.langan.com,"1,300+","$300M+",1970,Large Enterprise,"Geotechnical, Environmental, Site Engineering",Verified
Environmental Consulting,Terrapex Environmental,Canada,https://www.terrapex.com,"200+","$30M+",1986,Small Enterprise,"Environmental Site Assessment, Remediation",Verified
Risk & Compliance Consulting,Kroll,USA,https://www.kroll.com,"6,500+","$2B+",1972,Large Enterprise,"Risk, Compliance, Cyber, Investigations",Verified
Risk & Compliance Consulting,Control Risks,UK,https://www.controlrisks.com,"2,000+","$300M+",1975,Large Enterprise,"Risk Consulting, Security, Political Risk",Verified
Risk & Compliance Consulting,FTI Consulting,USA,https://www.fticonsulting.com,"7,500+","$3B+",1982,Large Enterprise,"Forensic, Litigation, Restructuring, Strategic Comms",Verified
Risk & Compliance Consulting,NAVEX Global,USA,https://www.navex.com,"1,000+","$200M+",1997,Mid-Market,"Compliance Management Software, Advisory",Verified
Risk & Compliance Consulting,Duff & Phelps,USA,https://www.duffandphelps.com,"4,000+","$2B+",1932,Large Enterprise,"Valuation, Corporate Finance, Compliance",Verified
Risk & Compliance Consulting,Protiviti,USA,https://www.protiviti.com,"9,000+","$1.5B+",2002,Large Enterprise,"Internal Audit, Risk, Compliance, Technology",Verified
Risk & Compliance Consulting,Verisk Analytics,USA,https://www.verisk.com,"10,000+","$3B+",1971,Large Enterprise,"Data Analytics, Risk Assessment, Insurance",Verified
Risk & Compliance Consulting,Guidehouse,USA,https://guidehouse.com,"17,000+","$3B+",2018,Large Enterprise,"Management Consulting, Risk, Technology, Healthcare",Verified
Risk & Compliance Consulting,Exiger,USA,https://www.exiger.com,"500+","$100M+",2013,Mid-Market,"Supply Chain Risk, Compliance, Due Diligence",Verified
Risk & Compliance Consulting,GAN Integrity,USA,https://www.ganintegrity.com,"200+","$50M+",2004,Small Enterprise,"Compliance Management Software, Advisory",Verified
Risk & Compliance Consulting,PA Consulting,UK,https://www.paconsulting.com,"4,000+","$700M+",1943,Large Enterprise,"Innovation, Technology, Strategy, Risk",Verified
Risk & Compliance Consulting,SGS,Switzerland,https://www.sgs.com,"97,000+","$7B+",1878,Conglomerate,"Inspection, Verification, Testing, Certification",Verified
Risk & Compliance Consulting,Bureau Veritas,France,https://www.bureauveritas.com,"82,000+","$6B+",1828,Conglomerate,"Testing, Inspection, Certification",Verified
Risk & Compliance Consulting,Intertek,UK,https://www.intertek.com,"46,000+","$4B+",1885,Conglomerate,"Quality Assurance, Testing, Inspection, Certification",Verified
Risk & Compliance Consulting,LRQA (Lloyd's Register),UK,https://www.lrqa.com,"7,500+","$1B+",1760,Large Enterprise,"Marine, Energy, Management Systems Certification",Verified
Risk & Compliance Consulting,DNV GL,Norway,https://www.dnv.com,"12,000+","$2.5B+",1864,Large Enterprise,"Maritime, Oil & Gas, Energy, Certification",Verified
Risk & Compliance Consulting,TÜV SÜD,Germany,https://www.tuvsud.com,"25,000+","$3B+",1866,Large Enterprise,"Testing, Certification, Auditing, Training",Verified
Risk & Compliance Consulting,TÜV Rheinland,Germany,https://www.tuv.com,"20,000+","$2.5B+",1872,Large Enterprise,"Testing, Inspection, Certification",Verified
Risk & Compliance Consulting,BSI Group,UK,https://www.bsigroup.com,"4,000+","$600M+",1901,Large Enterprise,"Standards, Certification, Compliance",Verified
Risk & Compliance Consulting,ERM Certification,UK,https://www.erm.com,"N/A","N/A",N/A,Large Enterprise,"Sustainability, EHS Management Systems Certification",Verified
Economic Consulting,Cornerstone Research,USA,https://www.cornerstone.com,"700+","$300M+",1989,Mid-Market,"Economic & Financial Consulting, Litigation Support",Verified
Economic Consulting,Brattle Group,USA,https://www.brattle.com,"500+","$150M+",1990,Mid-Market,"Economic Consulting, Expert Testimony",Verified
