Industry,Company Name,HQ Country,Website,Employee Count,Revenue Estimate,Founded,Company Size,Specialization Tags,Status
Commercial Construction,China State Construction Engineering,China,https://www.cscec.com,"356,000+","$300B+",1957,Large Enterprise,"Building Construction, Infrastructure",Verified
Commercial Construction,Larsen & Toubro Construction,India,https://www.larsentoubro.com,"50,000+","$23B+",1938,Large Enterprise,"EPC, Technology, Engineering",Verified
Commercial Construction,ASGC Construction,UAE,https://www.asgc.ae,"5,000+","$1B+",1989,Large Enterprise,"Building, Infrastructure, Fit-Out",Verified
Commercial Construction,Arabtec Holding,UAE,https://www.arabtecholding.com,"40,000+","$3B+",1975,Large Enterprise,"Construction, Engineering, Infrastructure",Verified
Civil Engineering,Fluor Corporation,USA,https://www.fluor.com,"40,000+","$14B+",1912,Large Enterprise,"EPC, Life Sciences, Infrastructure",Verified
Civil Engineering,Jacobs Engineering Group,USA,https://www.jacobs.com,"60,000+","$15B+",1947,Large Enterprise,"Professional Services, Construction",Verified
Civil Engineering,KBR Inc.,USA,https://www.kbr.com,"29,000+","$6B+",1901,Large Enterprise,"Technology, Engineering, Solutions",Verified
Civil Engineering,WSP Global,Canada,https://www.wsp.com,"67,000+","$11B+",1959,Large Enterprise,"Professional Services, Consulting",Verified
Civil Engineering,Stantec,Canada,https://www.stantec.com,"26,000+","$5B+",1954,Large Enterprise,"Design, Engineering, Architecture",Verified
Civil Engineering,SNC-Lavalin,Canada,https://www.snclavalin.com,"30,000+","$7B+",1911,Large Enterprise,"Engineering, Procurement, Construction",Verified
Civil Engineering,Vinci SA,France,https://www.vinci.com,"272,000+","$62B+",1891,Large Enterprise,"Concessions, Contracting, Energy",Verified
Civil Engineering,Ferrovial Agroman,Spain,https://www.ferrovial.com,"90,000+","$7B+",1952,Large Enterprise,"Infrastructure, Construction, Services",Verified
Civil Engineering,Webuild Group,Italy,https://www.webuildgroup.com,"85,000+","$8B+",1906,Large Enterprise,"Large Infrastructure, Dams, Tunnels",Verified
Civil Engineering,Acciona Construcción,Spain,https://www.acciona.com,"45,000+","$9B+",1997,Large Enterprise,"Sustainable Infrastructure, Water",Verified
Civil Engineering,Sacyr,Spain,https://www.sacyr.com,"45,000+","$5B+",1986,Large Enterprise,"Construction, Concessions, Services",Verified
Civil Engineering,McConnell Dowell,Australia,https://www.mcconnelldowell.com,"2,000+","$1B+",1961,Medium Enterprise,"Marine, Tunneling, Pipeline",Verified
Civil Engineering,John Holland Group,Australia,https://www.johnholland.com.au,"5,000+","$3B+",1949,Large Enterprise,"Rail, Transport, Building",Verified
Civil Engineering,Gammon Construction,Hong Kong,https://www.gammonconstruction.com,"3,000+","$1B+",1958,Medium Enterprise,"Buildings, Civil Engineering, Foundations",Verified
Civil Engineering,HCC Limited,India,https://www.hccindia.com,"3,000+","$500M+",1926,Medium Enterprise,"Hydropower, Transport, Tunnels",Verified
Civil Engineering,Hyundai Engineering & Construction,South Korea,https://www.hdec.kr,"8,000+","$15B+",1947,Large Enterprise,"Plant Construction, Civil Engineering",Verified
Civil Engineering,China Communications Construction,China,https://en.ccccltd.cn,"150,000+","$100B+",2005,Large Enterprise,"Transportation Infrastructure, Dredging",Verified
Civil Engineering,China Railway Construction Corporation,China,https://www.crcc.cn,"370,000+","$150B+",2007,Large Enterprise,"Railway Construction, Engineering",Verified
Civil Engineering,Power Construction Corporation of China,China,https://www.powerchina.cn,"140,000+","$70B+",2011,Large Enterprise,"Hydropower, Infrastructure",Verified
Industrial Construction,McDermott International,USA,https://www.mcdermott.com,"30,000+","$7B+",1923,Large Enterprise,"Offshore Oil & Gas, LNG",Verified
Industrial Construction,Technip Energies,France,https://www.technipenergies.com,"15,000+","$7B+",2019,Large Enterprise,"Energy Projects, LNG, Hydrogen",Verified
Industrial Construction,Saipem,Italy,https://www.saipem.com,"32,000+","$9B+",1957,Large Enterprise,"Offshore, Onshore, Drilling",Verified
Industrial Construction,Petrofac,UK,https://www.petrofac.com,"8,500+","$4B+",1981,Large Enterprise,"Oil & Gas Services, Engineering",Verified
Industrial Construction,Wood Group,UK,https://www.woodplc.com,"40,000+","$7B+",1912,Large Enterprise,"Consulting, Projects, Operations",Verified
Industrial Construction,Chiyoda Corporation,Japan,https://www.chiyoda-corp.com,"5,000+","$3B+",1948,Large Enterprise,"LNG, Oil & Gas, Chemicals",Verified
Industrial Construction,JGC Holdings,Japan,https://www.jgc.com,"7,000+","$6B+",1928,Large Enterprise,"Plant Engineering, Procurement, Construction",Verified
Industrial Construction,GS Engineering & Construction,South Korea,https://www.gsenc.com,"5,000+","$10B+",1969,Large Enterprise,"Plant, Building, Civil Works",Verified
Industrial Construction,SK Engineering & Construction,South Korea,https://www.skec.com,"4,000+","$8B+",1977,Large Enterprise,"Plant, Housing, Civil Engineering",Verified
Industrial Construction,Daewoo Engineering & Construction,South Korea,https://www.daewooenc.com,"4,000+","$7B+",1973,Large Enterprise,"Plant, Civil, Building Construction",Verified
Industrial Construction,Maire Tecnimont,Italy,https://www.mairetecnimont.com,"8,000+","$4B+",1928,Large Enterprise,"Energy, Petrochemicals, Fertilizers",Verified
Industrial Construction,Linde Engineering,UK,https://www.linde-engineering.com,"5,000+","$3B+",1879,Large Enterprise,"Process Plants, Cryogenics",Verified
Industrial Construction,Bechtel Industrial,USA,https://www.bechtel.com,"55,000+","$17B+",1898,Large Enterprise,"Mining & Metals, Industrial Plants",Verified
Industrial Construction,KBR Industrial,USA,https://www.kbr.com,"29,000+","$6B+",1901,Large Enterprise,"Ammonia, Fertilizers, Petrochemicals",Verified
Industrial Construction,Fluor Industrial,USA,https://www.fluor.com,"40,000+","$14B+",1912,Large Enterprise,"Life Sciences, Advanced Manufacturing",Verified
Industrial Construction,Bilfinger SE,Germany,https://www.bilfinger.com,"35,000+","$5B+",1880,Large Enterprise,"Industrial Services, Engineering",Verified
Industrial Construction,Amec Foster Wheeler (Wood Group),UK,https://www.woodplc.com,"40,000+","$7B+",1912,Large Enterprise,"Energy, Environment, Infrastructure",Verified
Industrial Construction,Kiewit Corporation,USA,https://www.kiewit.com,"28,000+","$13B+",1884,Large Enterprise,"Heavy Civil, Industrial, Mining",Verified
Industrial Construction,Black & Veatch,USA,https://www.bv.com,"10,000+","$4B+",1915,Large Enterprise,"Energy, Water, Telecommunications",Verified
Construction Materials,LafargeHolcim,Switzerland,https://www.lafargeholcim.com,"72,000+","$30B+",2015,Large Enterprise,"Cement, Aggregates, Ready-Mix Concrete",Verified
Construction Materials,HeidelbergCement,Germany,https://www.heidelbergcement.com,"51,000+","$22B+",1873,Large Enterprise,"Cement, Aggregates, Ready-Mix Concrete",Verified
Construction Materials,CRH plc,Ireland,https://www.crh.com,"78,000+","$33B+",1970,Large Enterprise,"Building Materials, Products, Distribution",Verified
Construction Materials,Cemex,Mexico,https://www.cemex.com,"42,000+","$15B+",1906,Large Enterprise,"Cement, Ready-Mix Concrete, Aggregates",Verified
Construction Materials,Vulcan Materials,USA,https://www.vulcanmaterials.com,"12,000+","$7B+",1909,Large Enterprise,"Aggregates, Asphalt, Concrete",Verified
Construction Materials,Martin Marietta Materials,USA,https://www.martinmarietta.com,"10,000+","$6B+",1939,Large Enterprise,"Aggregates, Cement, Magnesia Specialties",Verified
Construction Materials,James Hardie Industries,Ireland,https://www.jameshardie.com,"5,000+","$4B+",1888,Large Enterprise,"Fiber Cement Siding, Backerboard",Verified
Construction Materials,Knauf,Germany,https://www.knauf.com,"42,000+","$15B+",1932,Large Enterprise,"Gypsum, Insulation, Drywall Systems",Verified
Construction Materials,Saint-Gobain,France,https://www.saint-gobain.com,"167,000+","$55B+",1665,Conglomerate,"Building Materials, Distribution, High-Performance",Verified
Construction Materials,USG Corporation,USA,https://www.usg.com,"7,000+","$3B+",1901,Large Enterprise,"Drywall, Ceilings, Building Envelope",Verified
Construction Materials,Boral Limited,Australia,https://www.boral.com,"9,000+","$3B+",1946,Large Enterprise,"Construction Materials, Fly Ash",Verified
Construction Materials,Sumitomo Osaka Cement,Japan,https://www.soc.co.jp,"2,000+","$2B+",1907,Medium Enterprise,"Cement, Concrete, Construction Chemicals",Verified
Construction Materials,Anhui Conch Cement,China,https://www.conch.cn,"50,000+","$30B+",1997,Large Enterprise,"Cement, Clinker, Concrete",Verified
Construction Materials,UltraTech Cement,India,https://www.ultratechcement.com,"23,000+","$7B+",1983,Large Enterprise,"Grey Cement, White Cement, RMC",Verified
Construction Materials,Asia Cement Corporation,Taiwan,https://www.acc.com.tw,"3,000+","$1B+",1957,Medium Enterprise,"Cement, Ready-Mix Concrete",Verified
Construction Materials,Eagle Materials,USA,https://www.eaglematerials.com,"2,000+","$2B+",1963,Medium Enterprise,"Cement, Gypsum Wallboard, Paperboard",Verified
Construction Materials,Steel Dynamics,USA,https://www.steeldynamics.com,"11,000+","$19B+",1993,Large Enterprise,"Steel Production, Fabrication, Recycling",Verified
Construction Materials,ArcelorMittal Construction,Luxembourg,https://construction.arcelormittal.com,"166,000+","$76B+",2006,Large Enterprise,"Steel Sections, Building Solutions",Verified
Heavy Equipment,Caterpillar Inc.,USA,https://www.caterpillar.com,"107,000+","$67B+",1925,Conglomerate,"Construction, Mining Equipment, Engines",Verified
Heavy Equipment,Komatsu Ltd.,Japan,https://www.komatsu.com,"60,000+","$25B+",1921,Large Enterprise,"Construction, Mining, Utility Equipment",Verified
Heavy Equipment,Volvo Construction Equipment,Sweden,https://www.volvoce.com,"14,000+","$9B+",1832,Large Enterprise,"Excavators, Loaders, Haulers",Verified
Heavy Equipment,John Deere Construction,USA,https://www.deere.com,"82,000+","$52B+",1837,Conglomerate,"Excavators, Loaders, Backhoes",Verified
Heavy Equipment,Hitachi Construction Machinery,Japan,https://www.hitachicm.com,"24,000+","$9B+",1970,Large Enterprise,"Excavators, Mining Equipment, Cranes",Verified
Heavy Equipment,Liebherr Group,Switzerland,https://www.liebherr.com,"50,000+","$13B+",1949,Large Enterprise,"Cranes, Excavators, Mining Trucks",Verified
Heavy Equipment,Sany Heavy Industry,China,https://www.sanyglobal.com,"20,000+","$15B+",1989,Large Enterprise,"Excavators, Cranes, Concrete Machinery",Verified
Heavy Equipment,XCMG Group,China,https://www.xcmg.com,"16,000+","$15B+",1943,Large Enterprise,"Cranes, Earthmoving, Road Machinery",Verified
Heavy Equipment,Doosan Infracore,South Korea,https://www.doosaninfracore.com,"4,000+","$4B+",1937,Large Enterprise,"Excavators, Loaders, Attachments",Verified
Heavy Equipment,JCB,UK,https://www.jcb.com,"15,000+","$6B+",1945,Large Enterprise,"Excavators, Loaders, Telehandlers",Verified
Heavy Equipment,CNH Industrial (Case CE),UK,https://www.cnhindustrial.com,"40,000+","$29B+",2012,Large Enterprise,"Construction, Agriculture Equipment",Verified
Heavy Equipment,Terex Corporation,USA,https://www.terex.com,"7,000+","$4B+",1933,Large Enterprise,"Aerial Work Platforms, Cranes, Materials Processing",Verified
Heavy Equipment,Kobelco Construction Machinery,Japan,https://www.kobelco.co.jp,"3,000+","$2B+",1930,Medium Enterprise,"Excavators, Cranes, Foundation Equipment",Verified
Heavy Equipment,Atlas Copco,Sweden,https://www.atlascopco.com,"49,000+","$15B+",1873,Large Enterprise,"Compressors, Vacuum Solutions, Power Tools",Verified
Heavy Equipment,Sandvik Mining and Rock Technology,Sweden,https://www.rocktechnology.sandvik,"44,000+","$11B+",1862,Large Enterprise,"Drill Rigs, Breakers, Loaders",Verified
Heavy Equipment,Hyundai Construction Equipment,South Korea,https://www.hyundai-ce.com,"2,000+","$1B+",1985,Medium Enterprise,"Excavators, Wheel Loaders",Verified
Heavy Equipment,Kubota Construction Machinery,Japan,https://www.kubota.com,"42,000+","$19B+",1890,Large Enterprise,"Mini Excavators, Compact Tractors",Verified
Heavy Equipment,Zoomlion Heavy Industry,China,https://en.zoomlion.com,"20,000+","$8B+",1992,Large Enterprise,"Concrete Machinery, Cranes, Earthmoving",Verified
Heavy Equipment,Manitou Group,France,https://www.manitou-group.com,"4,500+","$2B+",1958,Medium Enterprise,"Rough Terrain Forklifts, Telehandlers",Verified
Construction Services,Quanta Services,USA,https://www.quantaservices.com,"48,000+","$20B+",1997,Large Enterprise,"Electrical, Pipeline, Industrial Services",Verified
Construction Services,Mastec Inc.,USA,https://www.mastec.com,"23,000+","$9B+",1929,Large Enterprise,"Communications, Energy, Infrastructure",Verified
Construction Services,Emcor Group,USA,https://www.emcorgroup.com,"33,000+","$11B+",1946,Large Enterprise,"Electrical, Mechanical, Facility Services",Verified
Construction Services,APi Group Corporation,USA,https://www.apigroupinc.com,"17,000+","$4B+",1926,Large Enterprise,"Safety, Specialty, Industrial Services",Verified
Construction Services,Great Lakes Dredge & Dock,USA,https://www.gldd.com,"200+","$600M+",1890,Medium Enterprise,"Dredging, Land Reclamation, Marine Construction",Verified
Construction Services,Primoris Services Corporation,USA,https://www.prim.com,"12,000+","$4B+",1960,Large Enterprise,"Pipeline, Utilities, Energy",Verified
Construction Services,WillScot Mobile Mini,USA,https://www.willscotmobilemini.com,"6,000+","$2B+",2017,Large Enterprise,"Modular Space, Portable Storage",Verified
Construction Services,TopBuild Corp.,USA,https://www.topbuild.com,"10,000+","$5B+",1990,Large Enterprise,"Insulation Installation, Building Services",Verified
Construction Services,Arcosa Inc.,USA,https://www.arcosa.com,"6,000+","$2B+",2018,Large Enterprise,"Aggregates, Construction Products, Wind Towers",Verified
Construction Services,Northwest Pipe Company,USA,https://www.nwpipe.com,"1,000+","$400M+",1966,Medium Enterprise,"Water Transmission, Storm Drainage",Verified
Construction Services,Globalvia Infraestructuras,Spain,https://www.globalvia.com,"2,000+","$1B+",2007,Medium Enterprise,"Transportation Infrastructure Management",Verified
Construction Services,Keller Group,UK,https://www.keller.com,"10,000+","$3B+",1860,Large Enterprise,"Ground Engineering, Piling, Foundations",Verified
Construction Services,Van Oord,Netherlands,https://www.vanoord.com,"5,000+","$2B+",1868,Large Enterprise,"Dredging, Marine Engineering, Offshore",Verified
Construction Services,Boskalis,Netherlands,https://www.boskalis.com,"10,000+","$3B+",1910,Large Enterprise,"Dredging, Maritime Services, Offshore Energy",Verified
Construction Services,DEME Group,Belgium,https://www.deme-group.com,"5,000+","$3B+",1991,Large Enterprise,"Dredging, Environmental, Marine Engineering",Verified
Construction Services,Jan De Nul Group,Luxembourg,https://www.jandenul.com,"7,000+","$2B+",1938,Large Enterprise,"Dredging, Marine Works, Civil Engineering",Verified
Construction Services,Huta Stalowa Wola,Poland,https://www.hsw.pl,"2,000+","$500M+",1937,Medium Enterprise,"Heavy Equipment, Steel Structures",Verified
Construction Services,China Harbour Engineering,China,https://en.chec.bj,"10,000+","$7B+",1980,Large Enterprise,"Ports, Marine Engineering, Dredging",Verified
Construction Services,Shapoorji Pallonji Group,India,https://www.shapoorjipallonji.com,"50,000+","$2B+",1865,Large Enterprise,"Construction, Engineering, Real Estate",Verified
Infrastructure Development,Macquarie Group (Infrastructure),Australia,https://www.macquarie.com,"20,000+","$8B+",1969,Large Enterprise,"Infrastructure Asset Management, Banking",Verified
Infrastructure Development,Brookfield Infrastructure Partners,Canada,https://www.brookfield.com,"200,000+","$90B+",1899,Conglomerate,"Utilities, Transport, Energy, Data",Verified
Infrastructure Development,VINCI Concessions,France,https://www.vinci-concessions.com,"272,000+","$62B+",1891,Large Enterprise,"Motorways, Airports, Stadiums",Verified
Infrastructure Development,Meridiam Infrastructure,France,https://www.meridiam.com,"200+","$20B+",2005,Medium Enterprise,"PPP, Sustainable Infrastructure Funds",Verified
Infrastructure Development,Global Infrastructure Partners,USA,https://www.global-infra.com,"150+","$80B+",2006,Medium Enterprise,"Infrastructure Private Equity, Investments",Verified
Infrastructure Development,John Laing Group,UK,https://www.laing.com,"200+","$500M+",1848,Medium Enterprise,"Infrastructure Project Investment, Management",Verified
Infrastructure Development,Plenary Group,Australia,https://www.plenarygroup.com,"200+","$1B+",2004,Small Enterprise,"PPP Advisory, Project Delivery",Verified
Infrastructure Development,Atkins Global Infrastructure,UK,https://www.atkinsglobal.com,"18,000+","$2B+",1938,Large Enterprise,"Design, Engineering, Project Management",Verified
Infrastructure Development,OHL Concesiones,Spain,https://www.ohlconcesiones.com,"20,000+","$3B+",1999,Large Enterprise,"Transport, Social Infrastructure Concessions",Verified
Infrastructure Development,Isolux Corsán (Grupo ACS),Spain,https://www.grupoacs.com,"150,000+","$40B+",1997,Large Enterprise,"Construction, Concessions, Energy",Verified
Infrastructure Development,Grupo ACS Infraestructuras,Spain,https://www.grupoacs.com,"150,000+","$40B+",1997,Large Enterprise,"Infrastructure Development, Construction",Verified
Infrastructure Development,IRB Infrastructure Developers,India,https://www.irb.co.in,"2,000+","$500M+",1998,Medium Enterprise,"Highways, Toll Roads, Construction",Verified
Infrastructure Development,Adani Infrastructure,India,https://www.adanienterprises.com,"23,000+","$30B+",1988,Large Enterprise,"Ports, Airports, Power, Data Centers",Verified
Infrastructure Development,Cintra (Ferrovial),Spain,https://www.cintra.com,"90,000+","$7B+",1952,Large Enterprise,"Toll Roads, Transportation Infrastructure",Verified
Infrastructure Development,Transurban Group,Australia,https://www.transurban.com,"1,500+","$2B+",1996,Medium Enterprise,"Toll Roads, Urban Mobility",Verified
Infrastructure Development,Atlantia SpA,Italy,https://www.atlantia.com,"11,000+","$7B+",1950,Large Enterprise,"Motorways, Airports, Mobility Services",Verified
Infrastructure Development,Eiffage Concessions,France,https://www.eiffage.com,"72,000+","$22B+",1844,Large Enterprise,"PPP, Transport, Energy Concessions",Verified
Infrastructure Development,Acciona Concesiones,Spain,https://www.acciona.com,"45,000+","$9B+",1997,Large Enterprise,"Renewable Energy, Water, Transport Concessions",Verified
Engineering Design,Arup Group,UK,https://www.arup.com,"18,000+","$2B+",1946,Large Enterprise,"Design, Engineering, Planning, Advisory",Verified
Engineering Design,Gensler,USA,https://www.gensler.com,"7,000+","$2B+",1965,Large Enterprise,"Architecture, Design, Planning",Verified
Engineering Design,HOK Group,USA,https://www.hok.com,"1,800+","$1B+",1955,Large Enterprise,"Architecture, Engineering, Planning",Verified
Engineering Design,Perkins and Will,USA,https://perkinswill.com,"2,500+","$700M+",1935,Large Enterprise,"Architecture, Interiors, Consulting",Verified
Engineering Design,Jacobs Engineering Design,USA,https://www.jacobs.com,"60,000+","$15B+",1947,Large Enterprise,"Design, Engineering, Construction",Verified
Engineering Design,WSP Engineering Design,Canada,https://www.wsp.com,"67,000+","$11B+",1959,Large Enterprise,"Engineering, Design, Environmental",Verified
Engineering Design,Stantec Design,Canada,https://www.stantec.com,"26,000+","$5B+",1954,Large Enterprise,"Design, Engineering, Architecture",Verified
Engineering Design,Ramboll Group,Denmark,https://ramboll.com,"17,000+","$2B+",1945,Large Enterprise,"Engineering, Design, Consulting",Verified
Engineering Design,Sweco Group,Sweden,https://www.sweco.com,"18,000+","$2B+",1997,Large Enterprise,"Engineering, Architecture, Environmental",Verified
Engineering Design,Arcadis NV,Netherlands,https://www.arcadis.com,"36,000+","$4B+",1888,Large Enterprise,"Design, Consultancy, Engineering",Verified
Engineering Design,Tetra Tech,USA,https://www.tetratech.com,"21,000+","$3B+",1966,Large Enterprise,"Water, Environment, Infrastructure",Verified
Engineering Design,Black & Veatch Engineering,USA,https://www.bv.com,"10,000+","$4B+",1915,Large Enterprise,"Energy, Water, Telecommunications",Verified
Engineering Design,Mott MacDonald,UK,https://www.mottmac.com,"18,000+","$2B+",1902,Large Enterprise,"Engineering, Management, Development",Verified
Engineering Design,KEO International Consultants,Kuwait,https://www.keoic.com,"2,000+","$200M+",1964,Medium Enterprise,"Architecture, Engineering, Planning",Verified
Engineering Design,Dar Al-Handasah,Lebanon,https://www.dar.com,"19,000+","$1B+",1956,Large Enterprise,"Engineering, Design, Project Management",Verified
Engineering Design,Parsons Corporation,USA,https://www.parsons.com,"16,000+","$4B+",1944,Large Enterprise,"Engineering, Construction, Defense",Verified
Engineering Design,Fluor Engineering,USA,https://www.fluor.com,"40,000+","$14B+",1912,Large Enterprise,"EPC, Life Sciences, Infrastructure",Verified
Engineering Design,Bechtel Engineering,USA,https://www.bechtel.com,"55,000+","$17B+",1898,Large Enterprise,"Engineering, Procurement, Construction",Verified
Engineering Design,SNC-Lavalin Engineering,Canada,https://www.snclavalin.com,"30,000+","$7B+",1911,Large Enterprise,"Engineering, Procurement, Construction",Verified
Building Maintenance,CBRE Group Facility Services,USA,https://www.cbre.com,"105,000+","$32B+",1906,Large Enterprise,"Facility Management, Project Management",Verified
Building Maintenance,JLL Facilities Management,UK,https://www.jll.com,"105,000+","$21B+",1783,Large Enterprise,"Property Management, Facility Services",Verified
Building Maintenance,Sodexo Facility Management,France,https://www.sodexo.com,"412,000+","$24B+",1966,Conglomerate,"Facility Management, Food Services",Verified
Building Maintenance,ISS Facility Services,Denmark,https://www.issworld.com,"350,000+","$11B+",1901,Large Enterprise,"Facility Services, Cleaning, Catering",Verified
Building Maintenance,Compass Group Facility Services,UK,https://www.compass-group.com,"500,000+","$32B+",1941,Conglomerate,"Food Services, Support Services",Verified
Building Maintenance,Aramark Facility Services,USA,https://www.aramark.com,"270,000+","$17B+",1959,Large Enterprise,"Food, Facilities, Uniform Services",Verified
Building Maintenance,OCS Group,UK,https://www.ocs.com,"120,000+","$2B+",1900,Large Enterprise,"Cleaning, Security, Facilities",Verified
Building Maintenance,Cushman & Wakefield Facility Services,USA,https://www.cushmanwakefield.com,"51,000+","$10B+",1917,Large Enterprise,"Facility Management, Project Services",Verified
Building Maintenance,ABM Industries,USA,https://www.abm.com,"100,000+","$8B+",1909,Large Enterprise,"Facility Services, Engineering, Cleaning",Verified
Building Maintenance,Engie Services,France,https://www.engie.com,"160,000+","$66B+",1946,Large Enterprise,"Energy Services, Facility Management",Verified
Building Maintenance,Johnson Controls Building Solutions,USA,https://www.johnsoncontrols.com,"100,000+","$27B+",1885,Large Enterprise,"HVAC, Fire, Security, Building Management",Verified
Building Maintenance,ServiceMaster Brands,USA,https://www.servicemaster.com,"13,000+","$3B+",1929,Large Enterprise,"Restoration, Cleaning, Pest Control",Verified
Building Maintenance,Planon Software,Netherlands,https://www.planonsoftware.com,"500+","$100M+",1982,Small Enterprise,"IWMS, Facility Management Software",Verified
Building Maintenance,Facilio Inc.,USA,https://facilio.com,"200+","$50M+",2017,Small Enterprise,"IoT, Facility Management, CMMS",Verified
Building Maintenance,FacilityONE Technologies,USA,https://www.facilityone.com,"100+","$20M+",1995,Small Enterprise,"CMMS, Facility Management Software",Verified
Building Maintenance,MaintainX,USA,https://www.getmaintainx.com,"200+","$50M+",2018,Small Enterprise,"CMMS, Work Order Management",Verified
