Industry,Company Name,HQ Country,Website,Employee Count,Revenue Estimate,Founded,Company Size,Specialization Tags,Status
Aerospace & Defense Manufacturing,Leonardo S.p.A.,Italy,https://www.leonardo.com,"49,000+","$16B+",1948,Large Enterprise,"Helicopters, Aeronautics, Electronics, Defense",Verified
Aerospace & Defense Manufacturing,Embraer,Brazil,https://www.embraer.com,"18,000+","$5B+",1969,Large Enterprise,"Commercial, Defense, Executive Jets",Verified
Aerospace & Defense Manufacturing,Thales Group,France,https://www.thalesgroup.com,"81,000+","$20B+",1893,Large Enterprise,"Aerospace, Defense, Transportation, Security",Verified
Aerospace & Defense Manufacturing,HAL (Hindustan Aeronautics),India,https://hal-india.co.in,"29,000+","$3B+",1940,Large Enterprise,"Aircraft, Helicopters, Aerospace",Verified
Aerospace & Defense Manufacturing,Kawasaki Heavy Industries,Japan,https://global.kawasaki.com,"40,000+","$15B+",1896,Large Enterprise,"Aerospace, Rolling Stock, Motorcycles, Ships",Verified
Aerospace & Defense Manufacturing,Mitsubishi Heavy Industries,Japan,https://www.mhi.com,"80,000+","$35B+",1884,Conglomerate,"Aerospace, Energy, Machinery, Defense",Verified
Aerospace & Defense Manufacturing,United Aircraft Corporation,Russia,https://www.uacrussia.ru,"100,000+","$7B+",2006,Large Enterprise,"Military & Civil Aircraft",Verified
Aerospace & Defense Manufacturing,AVIC (Aviation Industry Corp of China),China,https://www.avic.com,"400,000+","$90B+",2008,Conglomerate,"Military & Civil Aircraft, Aero-Engines",Verified
Aerospace & Defense Manufacturing,Rolls-Royce Holdings,UK,https://www.rolls-royce.com,"42,000+","$18B+",1906,Large Enterprise,"Aero-Engines, Power Systems, Defense",Verified
Aerospace & Defense Manufacturing,Dassault Aviation,France,https://www.dassault-aviation.com,"12,000+","$6B+",1929,Large Enterprise,"Business Jets, Military Aircraft",Verified
Electronics Manufacturing,Foxconn (Hon Hai Precision Industry),Taiwan,https://www.foxconn.com,"1,000,000+","$200B+",1974,Conglomerate,"Consumer Electronics, Components, Assembly",Verified
Electronics Manufacturing,Pegatron,Taiwan,https://www.pegatron.com,"100,000+","$50B+",2008,Large Enterprise,"Computing, Communications, Consumer Electronics",Verified
Electronics Manufacturing,Flextronics (Flex),Singapore,https://www.flex.com,"200,000+","$30B+",1969,Large Enterprise,"Electronics Design, Manufacturing, Supply Chain",Verified
Electronics Manufacturing,Jabil,USA,https://www.jabil.com,"260,000+","$35B+",1966,Large Enterprise,"Electronics Manufacturing, Supply Chain",Verified
Electronics Manufacturing,Wistron,Taiwan,https://www.wistron.com,"80,000+","$30B+",2001,Large Enterprise,"ICT Products, Design & Manufacturing Services",Verified
Electronics Manufacturing,Quanta Computer,Taiwan,https://www.quantatw.com,"40,000+","$45B+",1988,Large Enterprise,"Notebooks, Cloud Computing, IoT",Verified
Electronics Manufacturing,Compal Electronics,Taiwan,https://www.compal.com,"40,000+","$35B+",1984,Large Enterprise,"Notebooks, Smart Devices, IoT",Verified
Electronics Manufacturing,Sanmina Corporation,USA,https://www.sanmina.com,"40,000+","$9B+",1980,Large Enterprise,"Integrated Manufacturing, Components, Solutions",Verified
Electronics Manufacturing,Lite-On Technology,Taiwan,https://www.liteon.com,"40,000+","$7B+",1975,Large Enterprise,"Optoelectronics, Power Management, IoT",Verified
Electronics Manufacturing,Venture Corporation,Singapore,https://www.venture.com.sg,"12,000+","$3B+",1984,Large Enterprise,"Technology Services, Products & Solutions",Verified
Electronics Manufacturing,Benchmark Electronics,USA,https://www.bench.com,"12,000+","$3B+",1979,Large Enterprise,"Precision Manufacturing, Engineering Services",Verified
Electronics Manufacturing,USI (Universal Scientific Industrial),Taiwan,https://www.usiglobal.com,"20,000+","$15B+",1976,Large Enterprise,"Modules, Boards, System Assembly",Verified
Electronics Manufacturing,Celestica,Canada,https://www.celestica.com,"25,000+","$7B+",1994,Large Enterprise,"Hardware Platform & Supply Chain Solutions",Verified
Electronics Manufacturing,Plexus Corp,USA,https://www.plexus.com,"20,000+","$4B+",1979,Large Enterprise,"Design, Development, Manufacturing",Verified
Electronics Manufacturing,Kimball Electronics,USA,https://www.kimballelectronics.com,"10,000+","$1.5B+",1961,Large Enterprise,"Medical, Automotive, Industrial Electronics",Verified
Electronics Manufacturing,New Kinpo Group,Taiwan,https://www.newkinpogroup.com,"30,000+","$10B+",1973,Large Enterprise,"Consumer Electronics, Smart Home, Robotics",Verified
Electronics Manufacturing,Inventec,Taiwan,https://www.inventec.com,"20,000+","$15B+",1975,Large Enterprise,"Servers, Notebooks, IoT Devices",Verified
Electronics Manufacturing,Zollner Elektronik,Germany,https://www.zollner.de,"7,000+","$1B+",1925,Large Enterprise,"Electronics, Mechatronics, Cable Assemblies",Verified
Industrial Machinery,Caterpillar Inc.,USA,https://www.caterpillar.com,"113,000+","$70B+",1925,Conglomerate,"Construction, Mining, Diesel, Natural Gas Engines",Verified
Industrial Machinery,John Deere,USA,https://www.deere.com,"82,000+","$60B+",1837,Conglomerate,"Agricultural, Construction, Forestry Machinery",Verified
Industrial Machinery,Siemens AG,Germany,https://www.siemens.com,"320,000+","$80B+",1847,Conglomerate,"Digital Industries, Smart Infrastructure, Mobility",Verified
Industrial Machinery,Hitachi Ltd.,Japan,https://www.hitachi.com,"350,000+","$80B+",1910,Conglomerate,"IT, Energy, Industry, Mobility, Smart Life",Verified
Industrial Machinery,Komatsu Ltd.,Japan,https://www.komatsu.com,"60,000+","$25B+",1921,Large Enterprise,"Construction, Mining, Utility Equipment",Verified
Industrial Machinery,Volvo Group,Sweden,https://www.volvogroup.com,"100,000+","$50B+",1927,Large Enterprise,"Trucks, Buses, Construction Equipment, Engines",Verified
Industrial Machinery,Doosan Heavy Industries,South Korea,https://www.doosanheavy.com,"30,000+","$10B+",1962,Large Enterprise,"Power Plants, Desalination, Construction Equipment",Verified
Industrial Machinery,Sandvik AB,Sweden,https://www.home.sandvik,"40,000+","$12B+",1862,Large Enterprise,"Mining, Rock Excavation, Materials Technology",Verified
Industrial Machinery,Atlas Copco,Sweden,https://www.atlascopco.com,"50,000+","$15B+",1873,Large Enterprise,"Compressors, Vacuum Solutions, Power Tools",Verified
Industrial Machinery,CNH Industrial,UK,https://www.cnhindustrial.com,"40,000+","$25B+",2013,Large Enterprise,"Agricultural & Construction Equipment",Verified
Industrial Machinery,Kubota Corporation,Japan,https://www.kubota.com,"40,000+","$20B+",1890,Large Enterprise,"Agricultural Machinery, Engines, Water Treatment",Verified
Industrial Machinery,Sumitomo Heavy Industries,Japan,https://www.shi.co.jp,"30,000+","$7B+",1888,Large Enterprise,"Industrial Machinery, Plastic Machinery, Gearboxes",Verified
Industrial Machinery,Mitsubishi Heavy Industries,Japan,https://www.mhi.com,"80,000+","$35B+",1884,Conglomerate,"Energy, Logistics, Aerospace, Marine",Verified
Industrial Machinery,XCMG Group,China,https://www.xcmg.com,"30,000+","$15B+",1989,Large Enterprise,"Construction Machinery, Heavy Equipment",Verified
Industrial Machinery,SANY Group,China,https://www.sanyglobal.com,"20,000+","$15B+",1989,Large Enterprise,"Construction Machinery, Heavy Equipment",Verified
Industrial Machinery,Schneider Electric,France,https://www.se.com,"162,000+","$40B+",1836,Large Enterprise,"Energy Management, Industrial Automation",Verified
Industrial Machinery,Toshiba Machine,Japan,https://www.toshiba-machine.co.jp,"2,000+","$1B+",1949,Medium Enterprise,"Injection Molding Machines, Machine Tools",Verified
Industrial Machinery,FANUC Corporation,Japan,https://www.fanuc.com,"9,000+","$6B+",1956,Large Enterprise,"CNC Systems, Robotics, ROBOMACHINE",Verified
Industrial Machinery,Rockwell Automation,USA,https://www.rockwellautomation.com,"26,000+","$9B+",1903,Large Enterprise,"Industrial Automation, Digital Transformation",Verified
Chemical Manufacturing,BASF SE,Germany,https://www.basf.com,"111,000+","$90B+",1865,Conglomerate,"Chemicals, Plastics, Performance Products, Agriculture",Verified
Chemical Manufacturing,Dow Chemical Company,USA,https://www.dow.com,"37,000+","$55B+",1897,Large Enterprise,"Plastics, Chemicals, Agricultural Sciences",Verified
Chemical Manufacturing,Sinopec (China Petroleum & Chemical),China,https://www.sinopecgroup.com,"553,000+","$450B+",2000,Conglomerate,"Petrochemicals, Refining, Chemicals",Verified
Chemical Manufacturing,SABIC,Saudi Arabia,https://www.sabic.com,"31,000+","$50B+",1976,Large Enterprise,"Chemicals, Agri-Nutrients, Metals",Verified
Chemical Manufacturing,LyondellBasell,Netherlands,https://www.lyondellbasell.com,"19,000+","$50B+",2005,Large Enterprise,"Polymers, Chemicals, Refining, Plastics",Verified
Chemical Manufacturing,Formosa Plastics,Taiwan,https://www.fpg.com.tw,"40,000+","$35B+",1954,Large Enterprise,"Plastics, Petrochemicals, Steel",Verified
Chemical Manufacturing,INEOS Group,UK,https://www.ineos.com,"26,000+","$65B+",1998,Large Enterprise,"Chemicals, Petrochemicals, Oil & Gas",Verified
Chemical Manufacturing,LG Chem,South Korea,https://www.lgchem.com,"25,000+","$40B+",1947,Large Enterprise,"Petrochemicals, Advanced Materials, Batteries",Verified
Chemical Manufacturing,Evonik Industries,Germany,https://corporate.evonik.com,"32,000+","$20B+",1843,Large Enterprise,"Specialty Chemicals, Nutrition & Care",Verified
Chemical Manufacturing,Mitsubishi Chemical Group,Japan,https://www.mcgc.com,"70,000+","$35B+",2005,Large Enterprise,"Chemicals, Performance Products, Health Care",Verified
Chemical Manufacturing,Air Liquide,France,https://www.airliquide.com,"67,000+","$30B+",1902,Large Enterprise,"Industrial Gases, Healthcare, Environment",Verified
Chemical Manufacturing,Linde plc,UK,https://www.linde.com,"73,000+","$30B+",1879,Large Enterprise,"Industrial Gases, Engineering",Verified
Chemical Manufacturing,DuPont de Nemours,USA,https://www.dupont.com,"28,000+","$13B+",2017,Large Enterprise,"Electronics, Water, Protection, Industrial Tech",Verified
Chemical Manufacturing,PPG Industries,USA,https://www.ppg.com,"50,000+","$18B+",1883,Large Enterprise,"Paints, Coatings, Specialty Materials",Verified
Chemical Manufacturing,AkzoNobel,Netherlands,https://www.akzonobel.com,"32,000+","$12B+",1792,Large Enterprise,"Paints, Coatings, Specialty Chemicals",Verified
Chemical Manufacturing,Sumitomo Chemical,Japan,https://www.sumitomo-chem.co.jp,"33,000+","$25B+",1913,Large Enterprise,"Chemicals, Plastics, Pharmaceuticals, Agrochemicals",Verified
Chemical Manufacturing,Toray Industries,Japan,https://www.toray.com,"48,000+","$20B+",1926,Large Enterprise,"Fibers & Textiles, Plastics, Chemicals, Films",Verified
Chemical Manufacturing,Solvay SA,Belgium,https://www.solvay.com,"23,000+","$15B+",1863,Large Enterprise,"Advanced Materials, Chemicals",Verified
Pharmaceutical Manufacturing,Pfizer Inc.,USA,https://www.pfizer.com,"83,000+","$100B+",1849,Conglomerate,"Vaccines, Internal Medicine, Oncology, Rare Disease",Verified
Pharmaceutical Manufacturing,Johnson & Johnson,USA,https://www.jnj.com,"134,000+","$95B+",1886,Conglomerate,"Pharmaceuticals, MedTech, Consumer Health",Verified
Pharmaceutical Manufacturing,Roche Holding,Switzerland,https://www.roche.com,"103,000+","$70B+",1896,Conglomerate,"Pharmaceuticals, Diagnostics",Verified
Pharmaceutical Manufacturing,Novartis AG,Switzerland,https://www.novartis.com,"108,000+","$50B+",1996,Conglomerate,"Innovative Medicines, Generics, Eye Care",Verified
Pharmaceutical Manufacturing,Merck & Co.,USA,https://www.merck.com,"68,000+","$60B+",1891,Conglomerate,"Vaccines, Oncology, Hospital, Animal Health",Verified
Pharmaceutical Manufacturing,AstraZeneca,UK,https://www.astrazeneca.com,"83,000+","$45B+",1999,Conglomerate,"Oncology, CVRM, Respiratory & Immunology",Verified
Pharmaceutical Manufacturing,GlaxoSmithKline,UK,https://www.gsk.com,"94,000+","$40B+",2000,Conglomerate,"Vaccines, Specialty Medicines, General Medicine",Verified
Pharmaceutical Manufacturing,Sanofi,France,https://www.sanofi.com,"91,000+","$45B+",1973,Conglomerate,"Vaccines, Specialty Care, General Medicines",Verified
Pharmaceutical Manufacturing,AbbVie Inc.,USA,https://www.abbvie.com,"50,000+","$60B+",2013,Large Enterprise,"Immunology, Oncology, Aesthetics, Neuroscience",Verified
Pharmaceutical Manufacturing,Bristol Myers Squibb,USA,https://www.bms.com,"34,000+","$45B+",1887,Large Enterprise,"Oncology, Cardiovascular, Immunology",Verified
Pharmaceutical Manufacturing,Takeda Pharmaceutical,Japan,https://www.takeda.com,"47,000+","$30B+",1781,Large Enterprise,"Gastroenterology, Rare Diseases, Plasma, Oncology",Verified
Pharmaceutical Manufacturing,Eli Lilly and Company,USA,https://www.lilly.com,"39,000+","$30B+",1876,Large Enterprise,"Diabetes, Oncology, Immunology, Neuroscience",Verified
Pharmaceutical Manufacturing,Gilead Sciences,USA,https://www.gilead.com,"14,000+","$27B+",1987,Large Enterprise,"HIV, Liver Diseases, Oncology, Inflammation",Verified
Pharmaceutical Manufacturing,Amgen Inc.,USA,https://www.amgen.com,"24,000+","$26B+",1980,Large Enterprise,"Biotechnology, Inflammation, Oncology, Nephrology",Verified
Pharmaceutical Manufacturing,Novo Nordisk,Denmark,https://www.novonordisk.com,"55,000+","$25B+",1923,Large Enterprise,"Diabetes Care, Obesity, Rare Blood Diseases",Verified
Pharmaceutical Manufacturing,Moderna,USA,https://www.modernatx.com,"3,900+","$18B+",2010,Large Enterprise,"mRNA Technology, Vaccines, Therapeutics",Verified
Pharmaceutical Manufacturing,Bayer AG,Germany,https://www.bayer.com,"99,000+","$50B+",1863,Conglomerate,"Pharmaceuticals, Consumer Health, Crop Science",Verified
Pharmaceutical Manufacturing,Astellas Pharma,Japan,https://www.astellas.com,"15,000+","$12B+",2005,Large Enterprise,"Oncology, Urology, Immunology, Nephrology",Verified
Pharmaceutical Manufacturing,Biogen Inc.,USA,https://www.biogen.com,"9,000+","$10B+",1978,Large Enterprise,"Neuroscience, MS, SMA, Alzheimer's",Verified
Food Processing,Nestlé SA,Switzerland,https://www.nestle.com,"273,000+","$100B+",1866,Conglomerate,"Infant Nutrition, Water, Dairy, Confectionery",Verified
Food Processing,PepsiCo,USA,https://www.pepsico.com,"315,000+","$90B+",1965,Conglomerate,"Beverages, Snacks, Convenient Foods",Verified
Food Processing,JBS S.A.,Brazil,https://www.jbs.com.br,"270,000+","$80B+",1953,Conglomerate,"Beef, Poultry, Pork, Value-Added Products",Verified
Food Processing,Tyson Foods,USA,https://www.tysonfoods.com,"142,000+","$55B+",1935,Large Enterprise,"Chicken, Beef, Pork, Prepared Foods",Verified
Food Processing,Cargill,USA,https://www.cargill.com,"160,000+","$165B+",1865,Conglomerate,"Agricultural Services, Food Ingredients, Meat",Verified
Food Processing,Archer Daniels Midland,USA,https://www.adm.com,"41,000+","$102B+",1902,Conglomerate,"Oilseeds, Carbohydrate Solutions, Nutrition",Verified
Food Processing,Unilever,UK/Netherlands,https://www.unilever.com,"128,000+","$65B+",1929,Conglomerate,"Ice Cream, Nutrition, Personal Care, Home Care",Verified
Food Processing,Mars Inc.,USA,https://www.mars.com,"140,000+","$45B+",1911,Conglomerate,"Confectionery, Petcare, Food, Drinks",Verified
Food Processing,Kraft Heinz Company,USA,https://www.kraftheinzcompany.com,"38,000+","$26B+",2015,Large Enterprise,"Sauces, Cheese, Meals, Beverages",Verified
Food Processing,Danone SA,France,https://www.danone.com,"100,000+","$28B+",1919,Large Enterprise,"Dairy, Plant-Based, Waters, Specialized Nutrition",Verified
Food Processing,General Mills,USA,https://www.generalmills.com,"35,000+","$20B+",1928,Large Enterprise,"Flour, Snacks, Yogurt, Meals",Verified
Food Processing,Conagra Brands,USA,https://www.conagrabrands.com,"18,000+","$13B+",1919,Large Enterprise,"Frozen, Snacks, Refrigerated, Grocery",Verified
Food Processing,Kellogg's,USA,https://www.kelloggs.com,"31,000+","$15B+",1906,Large Enterprise,"Cereal, Snacks, Plant-Based Foods",Verified
Food Processing,Mondelez International,USA,https://www.mondelezinternational.com,"91,000+","$35B+",2012,Large Enterprise,"Biscuits, Chocolate, Gum, Candy",Verified
Food Processing,Smithfield Foods,USA,https://www.smithfieldfoods.com,"40,000+","$16B+",1936,Large Enterprise,"Pork Production, Packaged Meats",Verified
Food Processing,BRF S.A.,Brazil,https://www.brf-global.com,"100,000+","$8B+",1934,Large Enterprise,"Poultry, Processed Foods",Verified
Food Processing,OSI Group,USA,https://www.osigroup.com,"20,000+","$7B+",1909,Large Enterprise,"Custom Food Solutions, Value-Added Meats",Verified
Food Processing,Perdue Farms,USA,https://www.perduefarms.com,"21,000+","$8B+",1920,Large Enterprise,"Poultry, Pork, Agriculture",Verified
Beverage Production,Coca-Cola Company,USA,https://www.coca-colacompany.com,"82,000+","$45B+",1886,Conglomerate,"Sparkling Beverages, Juices, Water, Sports Drinks",Verified
Beverage Production,PepsiCo,USA,https://www.pepsico.com,"315,000+","$90B+",1965,Conglomerate,"Beverages, Snacks, Convenient Foods",Verified
Beverage Production,Anheuser-Busch InBev,Belgium,https://www.ab-inbev.com,"169,000+","$60B+",2008,Conglomerate,"Beer, Malt Beverages",Verified
Beverage Production,Heineken N.V.,Netherlands,https://www.theheinekencompany.com,"85,000+","$35B+",1864,Large Enterprise,"Beer, Cider",Verified
Beverage Production,Diageo plc,UK,https://www.diageo.com,"28,000+","$20B+",1997,Large Enterprise,"Spirits, Beer, Wine",Verified
Beverage Production,Kirin Holdings,Japan,https://www.kirinholdings.com,"40,000+","$18B+",1907,Large Enterprise,"Beer, Beverages, Pharmaceuticals",Verified
Beverage Production,Asahi Group Holdings,Japan,https://www.asahigroup-holdings.com,"40,000+","$20B+",1889,Large Enterprise,"Beer, Spirits, Soft Drinks, Food",Verified
Beverage Production,Pernod Ricard,France,https://www.pernod-ricard.com,"19,000+","$13B+",1975,Large Enterprise,"Wines & Spirits",Verified
Beverage Production,Suntory Holdings,Japan,https://www.suntory.com,"40,000+","$25B+",1899,Large Enterprise,"Alcoholic & Non-Alcoholic Beverages",Verified
Beverage Production,Nestlé Waters,Switzerland,https://www.nestle-waters.com,"(Part of Nestlé)","(Part of Nestlé)",1992,Large Enterprise,"Bottled Water",Verified
Beverage Production,Danone Waters,France,https://www.danone.com,"(Part of Danone)","(Part of Danone)",1919,Large Enterprise,"Bottled Water",Verified
Beverage Production,Red Bull,Austria,https://www.redbull.com,"15,000+","$10B+",1987,Large Enterprise,"Energy Drinks, Media, Sports",Verified
Beverage Production,Monster Beverage Corp,USA,https://www.monsterbevcorp.com,"4,000+","$7B+",1990,Large Enterprise,"Energy Drinks",Verified
Beverage Production,JDE Peet's,Netherlands,https://www.jdepeets.com,"20,000+","$9B+",2015,Large Enterprise,"Coffee, Tea",Verified
Beverage Production,Keurig Dr Pepper,USA,https://www.keurigdrpepper.com,"28,000+","$15B+",2018,Large Enterprise,"Coffee, Soft Drinks, Juice",Verified
Beverage Production,Lotte Chilsung Beverage,South Korea,https://www.lottechilsung.co.kr,"5,000+","$2B+",1950,Large Enterprise,"Soft Drinks, Juices",Verified
Beverage Production,Oak Beverages,USA,https://www.drinkoak.com,"500+","$100M+",2018,Small Enterprise,"Plant-Based Beverages",Verified
Beverage Production,Tsingtao Brewery,China,https://www.tsingtaobeer.com,"40,000+","$5B+",1903,Large Enterprise,"Beer",Verified
Beverage Production,Thai Beverage,Thailand,https://www.thaibev.com,"30,000+","$8B+",2006,Large Enterprise,"Spirits, Beer, Non-Alcoholic Beverages",Verified
Textile Manufacturing,Shandong Ruyi Technology Group,China,https://www.chinaruyi.com,"30,000+","$5B+",1972,Large Enterprise,"Wool, Cotton, Fashion, Luxury Brands",Verified
Textile Manufacturing,Lu Thai Textile,China,https://www.luthai.com,"20,000+","$2B+",1987,Large Enterprise,"Shirting Fabrics, Yarn-Dyed Fabrics",Verified
Textile Manufacturing,Toray Industries,Japan,https://www.toray.com,"48,000+","$20B+",1926,Large Enterprise,"Synthetic Fibers, Textiles, Carbon Fiber",Verified
Textile Manufacturing,Teijin Limited,Japan,https://www.teijin.com,"20,000+","$8B+",1918,Large Enterprise,"Aramid, Carbon Fibers, Plastics, Films",Verified
Textile Manufacturing,Hyosung TNC,South Korea,https://www.hyosungtnc.com,"10,000+","$6B+",1966,Large Enterprise,"Spandex, Nylon, Polyester, Textured Yarn",Verified
Textile Manufacturing,Lenzing AG,Austria,https://www.lenzing.com,"7,000+","$3B+",1938,Large Enterprise,"Botanic Fibers, Viscose, Lyocell, Modal",Verified
Textile Manufacturing,Indorama Ventures,Thailand,https://www.indorama.com,"26,000+","$15B+",1994,Large Enterprise,"PET, Olefins, Fibers",Verified
Textile Manufacturing,Weiqiao Textile,China,https://www.weiqiaotextile.com,"50,000+","$4B+",1997,Large Enterprise,"Cotton Yarn, Grey Fabric, Denim",Verified
Textile Manufacturing,Shenzhou International Group,China,https://www.shenzhouintl.com,"80,000+","$4B+",1990,Large Enterprise,"Knitwear, Garment Manufacturing",Verified
Textile Manufacturing,Arvind Limited,India,https://www.arvind.com,"30,000+","$1B+",1931,Large Enterprise,"Denim, Woven, Garments, Advanced Materials",Verified
Textile Manufacturing,Far Eastern New Century,Taiwan,https://www.fenc.com,"30,000+","$8B+",1954,Large Enterprise,"Polyester, Textiles, PET, Engineering Plastics",Verified
Textile Manufacturing,Youngor Group,China,https://www.youngor.com,"50,000+","$5B+",1979,Large Enterprise,"Apparel, Real Estate, Textiles",Verified
Textile Manufacturing,Vardhman Textiles,India,https://www.vardhman.com,"30,000+","$1B+",1965,Large Enterprise,"Yarn, Fabric, Sewing Thread, Acrylic Fiber",Verified
Textile Manufacturing,Grasim Industries,India,https://www.grasim.com,"25,000+","$10B+",1947,Large Enterprise,"Viscose Staple Fiber, Chemicals, Cement",Verified
Textile Manufacturing,PVH Corp,USA,https://www.pvh.com,"30,000+","$10B+",1881,Large Enterprise,"Apparel, Calvin Klein, Tommy Hilfiger",Verified
Textile Manufacturing,Coats Group,UK,https://www.coats.com,"17,000+","$2B+",1755,Large Enterprise,"Industrial Thread, Structural Components, Zips",Verified
Textile Manufacturing,Eastman Machine Company,USA,https://www.eastmanmachine.com,"500+","$100M+",1888,Medium Enterprise,"Cutting Machines, Textile Equipment",Verified
Textile Manufacturing,Khimvolokno,Belarus,https://www.khimvolokno.by,"5,000+","$500M+",1960,Medium Enterprise,"Chemical Fibers, Cord Fabric",Verified
Textile Manufacturing,Shahlon Group,India,https://www.shahlon.com,"1,000+","$100M+",1984,Medium Enterprise,"Synthetic Yarn, Texturizing",Verified
Apparel & Footwear,Nike Inc.,USA,https://www.nike.com,"83,000+","$55B+",1964,Large Enterprise,"Athletic Footwear, Apparel, Equipment",Verified
Apparel & Footwear,Adidas AG,Germany,https://www.adidas-group.com,"61,000+","$25B+",1949,Large Enterprise,"Athletic Footwear, Apparel, Accessories",Verified
Apparel & Footwear,LVMH Fashion Group,France,https://www.lvmh.com,"196,000+","$90B+",1987,Conglomerate,"Luxury Fashion, Leather Goods, Watches, Jewelry",Verified
